Species, DayOfYear, Time, Lat, Long, Alt, SolRad, PFD, Temp, CO2, RH, Wind, LAI, ConstTemp, sifSunlit, sifShaded,ql_sunlit, ql_shaded, kdf_sunlit, kdf_shaded, PhiPS2_sunlit, PhiPS2_shaded, fesc, ANet, AGross, VPD, LeafTemp, BoundaryL_Conductance, InternalCO2, Respiration, StomatalConduct, Transpiration,J,sunlitPFD,shadedPFD,sunlitLAI,shadedLAI,GammaValue(gamma_C3 or GammaStar_C4), Gamma_C4,Cs_stomatalConductance, ci, AjLeaf,AcLeaf,AvLeaf,ApLeaf,Azimuth, DayLength, Declination, FracPARDiffuse, FracPARDirect, NIR,NIRFraction, NIRTotal, PAR ,SolarNoon, Sunrise, Sunset, SinElevation, SolarElevation,PotSolarDiffuse, PotSolarTotal, PotSolarDirect, MeasuredSolarRad, PARFraction,PFD, PFDDiffuse, PFDDirect, PFDTotal, Zenith, PotParDirect,PotParDiffuse, PotNIRDirect,PotNIRDiffuse
maize,   248.60,    14.00,    41.16,   -96.47,   100.00,   384.75,   761.80,    18.43,   376.01,    42.40,     4.95,     1.85, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    30.45,    33.04,     1.22,   18.54,     3.41,   122.18,     2.59,     0.20,     2.34,   166.59,   339.65,   206.09,     0.99,    0.87,  115.04,   99.61,  368.45,   122.18,    33.32,    50.26,     0.00,     0.00,     0.94,    12.99,     0.12,     0.82,     0.18,  203.06,    0.55,  203.06,  165.61,    11.55,     5.06,    18.04,     0.68,     0.75,    93.45,   694.13,   600.68,   368.66,     0.45,  761.80,  623.60,  138.20,  761.80,     0.82,   311.99,     78.37,  381.01,   97.62
maize,   248.65,    15.00,    41.16,   -96.47,   100.00,   392.58,   777.30,    17.84,   375.22,    44.60,     4.41,     1.85, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    31.13,    33.64,     1.13,   18.04,     3.22,   132.66,     2.51,     0.21,     2.33,   170.55,   365.10,   210.17,     0.89,    0.96,  115.88,  102.55,  366.19,   132.66,    34.11,    48.68,     0.00,     0.00,     1.19,    12.99,     0.12,     0.73,     0.27,  213.44,    0.56,  213.44,  168.98,    11.55,     5.06,    18.04,     0.54,     0.58,    89.06,   521.92,   432.86,   382.42,     0.44,  777.30,  570.18,  207.12,  777.30,     1.00,   233.37,     79.81,  291.57,  104.00
maize,   248.69,    16.00,    41.16,   -96.47,   100.00,   234.24,   463.80,    17.51,   376.36,    45.50,     3.86,     1.85, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    19.71,    22.16,     1.09,   17.59,     3.01,   155.86,     2.45,     0.14,     1.54,   111.24,   184.10,   159.83,     0.72,    1.13,  100.15,   92.44,  369.76,   155.86,    22.25,    48.39,     0.00,     0.00,     1.39,    12.99,     0.12,     0.80,     0.20,  133.25,    0.57,  133.25,  100.83,    11.55,     5.06,    18.04,     0.38,     0.39,    80.27,   317.70,   237.44,   234.08,     0.43,  463.80,  373.27,   90.53,  463.80,     1.18,   139.08,     69.43,  183.31,   92.26
maize,   249.31,     7.00,    41.16,   -96.47,   100.00,   210.35,   416.50,    11.57,   436.27,    93.00,     1.73,     1.81, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    17.46,    19.21,     0.10,   12.20,     2.02,   293.05,     1.75,     0.20,     0.27,    96.91,   158.36,   147.68,     0.69,    1.12,   95.70,   85.30,  427.61,   293.05,    19.38,    30.39,     0.00,     0.00,    -1.40,    12.94,     0.12,     0.82,     0.18,  120.51,    0.57,  120.51,   90.54,    11.54,     5.07,    18.02,     0.36,     0.36,    78.76,   293.27,   214.51,   211.05,     0.43,  416.50,  342.40,   74.10,  416.50,     1.21,   127.61,     67.19,  169.96,   89.30
maize,   249.35,     8.00,    41.16,   -96.47,   100.00,   407.27,   806.40,    12.91,   405.57,    78.00,     2.29,     1.81, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    28.24,    30.15,     0.33,   13.81,     2.32,   239.66,     1.91,     0.29,     1.06,   164.11,   390.94,   208.44,     0.87,    0.94,  110.37,   95.33,  394.44,   239.66,    32.82,    34.44,     0.00,     0.00,    -1.21,    12.94,     0.12,     0.70,     0.30,  222.40,    0.56,  222.40,  175.30,    11.54,     5.07,    18.02,     0.53,     0.55,    88.36,   499.12,   410.76,   397.70,     0.44,  806.40,  564.43,  241.97,  806.40,     1.02,   222.80,     79.32,  279.52,  103.76
maize,   249.40,     9.00,    41.16,   -96.47,   100.00,   514.19,  1018.10,    14.39,   385.95,    64.40,     2.27,     1.81, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    33.23,    35.30,     0.58,   15.25,     2.31,   197.63,     2.07,     0.30,     1.82,   194.23,   512.13,   229.84,     0.97,    0.84,  117.10,   99.90,  373.39,   197.63,    38.85,    38.68,     0.00,     0.00,    -0.96,    12.94,     0.12,     0.68,     0.32,  272.22,    0.55,  272.22,  221.33,    11.54,     5.07,    18.02,     0.67,     0.73,    93.09,   675.34,   582.26,   493.55,     0.45, 1018.10,  690.66,  327.44, 1018.10,     0.84,   303.29,     78.96,  371.13,   99.03
maize,   249.44,    10.00,    41.16,   -96.47,   100.00,   717.63,  1420.90,    15.90,   377.27,    54.60,     2.55,     1.81, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    38.34,    40.62,     0.82,   17.12,     2.45,   164.55,     2.28,     0.30,     2.63,   237.22,   803.11,   236.87,     1.02,    0.79,  124.01,  106.86,  363.37,   164.55,    47.44,    44.15,     0.00,     0.00,    -0.65,    12.94,     0.12,     0.52,     0.48,  372.19,    0.55,  372.19,  308.89,    11.54,     5.07,    18.02,     0.76,     0.87,    95.54,   803.16,   707.63,   681.08,     0.45, 1420.90,  732.39,  688.51, 1420.90,     0.70,   361.36,     73.01,  437.07,   86.31
maize,   249.48,    11.00,    41.16,   -96.47,   100.00,   731.67,  1448.70,    17.14,   375.61,    47.40,     2.61,     1.81, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    40.67,    43.09,     1.03,   18.17,     2.48,   137.66,     2.43,     0.29,     3.03,   245.91,   804.24,   242.69,     1.04,    0.77,  127.10,  109.90,  361.09,   137.66,    49.18,    47.21,     0.00,     0.00,    -0.25,    12.94,     0.12,     0.54,     0.46,  375.40,    0.54,  375.40,  314.93,    11.54,     5.07,    18.02,     0.82,     0.96,    96.62,   871.33,   774.71,   690.33,     0.46, 1448.70,  777.10,  671.60, 1448.70,     0.61,   392.25,     67.94,  472.14,   76.39
maize,   249.52,    12.00,    41.16,   -96.47,   100.00,   676.41,  1339.30,    17.67,   373.22,    46.40,     2.36,     1.80, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    41.10,    43.58,     1.08,   18.46,     2.36,   132.83,     2.48,     0.29,     3.13,   239.09,   715.43,   245.93,     1.04,    0.76,  127.61,  110.52,  357.82,   132.83,    47.82,    48.46,     0.00,     0.00,     0.21,    12.94,     0.12,     0.60,     0.40,  346.89,    0.54,  346.89,  291.15,    11.54,     5.07,    18.02,     0.82,     0.96,    96.66,   874.27,   777.61,   638.04,     0.46, 1339.30,  800.26,  539.04, 1339.30,     0.61,   393.58,     67.69,  473.65,   75.92
maize,   249.56,    13.00,    41.16,   -96.47,   100.00,   679.14,  1344.70,    18.42,   373.76,    45.20,     2.35,     1.80, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    41.90,    44.48,     1.16,   19.19,     2.35,   128.22,     2.57,     0.29,     3.32,   242.12,   734.78,   241.05,     1.02,    0.78,  128.61,  113.29,  357.50,   128.22,    48.42,    51.17,     0.00,     0.00,     0.62,    12.94,     0.12,     0.57,     0.43,  351.75,    0.55,  351.75,  292.33,    11.54,     5.07,    18.02,     0.77,     0.88,    95.68,   811.74,   716.06,   644.08,     0.45, 1344.70,  760.14,  584.56, 1344.70,     0.69,   365.24,     72.44,  441.48,   85.18
maize,   249.60,    14.00,    41.16,   -96.47,   100.00,   662.78,  1312.30,    18.61,   374.09,    43.90,     2.72,     1.80, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    40.37,    42.97,     1.20,   19.44,     2.53,   123.62,     2.60,     0.27,     3.25,   237.95,   752.30,   226.40,     0.97,    0.83,  126.42,  114.17,  358.75,   123.62,    47.59,    51.49,     0.00,     0.00,     0.94,    12.94,     0.12,     0.51,     0.49,  350.11,    0.55,  350.11,  285.28,    11.54,     5.07,    18.02,     0.68,     0.74,    93.38,   688.84,   595.46,   635.39,     0.45, 1312.30,  664.59,  647.71, 1312.30,     0.83,   309.43,     78.55,  378.10,   98.05
maize,   249.65,    15.00,    41.16,   -96.47,   100.00,   563.23,  1115.20,    18.22,   373.38,    44.70,     2.24,     1.80, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    36.25,    38.78,     1.16,   19.10,     2.30,   131.78,     2.53,     0.25,     2.90,   214.01,   661.02,   204.98,     0.88,    0.92,  120.68,  112.97,  356.82,   131.78,    42.80,    50.28,     0.00,     0.00,     1.19,    12.94,     0.12,     0.48,     0.52,  306.56,    0.56,  306.56,  242.43,    11.54,     5.07,    18.02,     0.54,     0.57,    88.91,   516.28,   427.37,   548.99,     0.44, 1115.20,  540.54,  574.66, 1115.20,     1.00,   230.67,     79.70,  288.50,  103.97
maize,   249.69,    16.00,    41.16,   -96.47,   100.00,   375.05,   742.60,    17.87,   374.29,    43.50,     2.20,     1.79, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    28.26,    30.71,     1.16,   18.46,     2.28,   138.47,     2.45,     0.20,     2.22,   162.96,   424.75,   174.14,     0.71,    1.08,  109.66,  109.16,  358.91,   138.47,    32.59,    48.15,     0.00,     0.00,     1.39,    12.94,     0.12,     0.53,     0.47,  213.70,    0.57,  213.70,  161.43,    11.54,     5.07,    18.02,     0.37,     0.38,    79.95,   311.99,   232.04,   375.14,     0.43,  742.60,  396.04,  346.56,  742.60,     1.19,   136.35,     68.92,  180.14,   91.59
maize,   250.31,     7.00,    41.16,   -96.47,   100.00,   192.63,   381.40,    11.50,   528.97,    93.80,     0.63,     1.76, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    15.87,    17.58,     0.08,   12.36,     1.22,   361.81,     1.71,     0.16,     0.22,    88.45,   138.97,   136.30,     0.68,    1.08,   91.34,   83.72,  515.94,   361.81,    17.69,    30.17,     0.00,     0.00,    -1.40,    12.90,     0.11,     0.85,     0.15,  110.47,    0.57,  110.47,   82.91,    11.54,     5.09,    17.99,     0.35,     0.36,    78.56,   289.91,   211.34,   193.38,     0.43,  381.40,  323.29,   58.11,  381.40,     1.21,   125.97,     66.85,  168.04,   88.85
maize,   250.35,     8.00,    41.16,   -96.47,   100.00,   383.08,   758.50,    12.81,   436.14,    78.30,     1.26,     1.76, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    27.41,    29.26,     0.32,   13.86,     1.72,   258.63,     1.85,     0.26,     0.98,   155.13,   356.30,   198.26,     0.86,    0.90,  107.04,   95.33,  421.16,   258.63,    31.03,    33.86,     0.00,     0.00,    -1.20,    12.90,     0.11,     0.73,     0.27,  209.34,    0.56,  209.34,  164.89,    11.54,     5.09,    17.99,     0.52,     0.55,    88.27,   495.58,   407.31,   374.23,     0.44,  758.50,  552.47,  206.03,  758.50,     1.02,   221.07,     79.22,  277.54,  103.69
maize,   250.40,     9.00,    41.16,   -96.47,   100.00,   518.79,  1027.20,    14.51,   399.26,    63.50,     1.83,     1.75, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    33.04,    35.08,     0.60,   15.48,     2.08,   202.43,     2.03,     0.29,     1.81,   192.64,   518.04,   223.63,     0.95,    0.80,  114.66,  100.87,  384.91,   202.43,    38.53,    38.40,     0.00,     0.00,    -0.96,    12.90,     0.11,     0.67,     0.33,  274.84,    0.55,  274.84,  223.30,    11.54,     5.09,    17.99,     0.66,     0.72,    93.05,   671.68,   578.63,   498.14,     0.45, 1027.20,  689.48,  337.72, 1027.20,     0.85,   301.48,     79.07,  369.06,   99.30
maize,   250.44,    10.00,    41.16,   -96.47,   100.00,   732.93,  1451.20,    16.27,   379.16,    50.40,     1.60,     1.75, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    38.48,    40.76,     0.92,   17.74,     1.94,   152.52,     2.28,     0.29,     2.80,   237.45,   825.57,   226.66,     1.00,    0.75,  122.01,  109.03,  360.84,   152.52,    47.49,    44.37,     0.00,     0.00,    -0.64,    12.90,     0.11,     0.49,     0.51,  380.39,    0.55,  380.39,  315.48,    11.54,     5.09,    17.99,     0.76,     0.87,    95.51,   799.29,   703.78,   695.86,     0.45, 1451.20,  716.68,  734.52, 1451.20,     0.71,   359.43,     73.28,  434.87,   86.86
maize,   250.48,    11.00,    41.16,   -96.47,   100.00,   823.94,  1631.40,    17.66,   374.42,    44.20,     1.79,     1.75, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    40.95,    43.41,     1.13,   19.18,     2.05,   125.89,     2.46,     0.28,     3.30,   255.30,   961.18,   215.92,     1.02,    0.73,  125.30,  113.81,  355.55,   125.89,    51.06,    48.28,     0.00,     0.00,    -0.24,    12.90,     0.11,     0.42,     0.58,  423.05,    0.54,  423.05,  354.65,    11.54,     5.09,    17.99,     0.81,     0.95,    96.60,   867.16,   770.57,   777.70,     0.46, 1631.40,  686.80,  944.60, 1631.40,     0.62,   390.17,     68.32,  469.78,   77.13
maize,   250.52,    12.00,    41.16,   -96.47,   100.00,   767.63,  1519.90,    18.79,   373.73,    41.00,     1.82,     1.75, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    42.29,    44.87,     1.28,   19.90,     2.07,   110.09,     2.58,     0.27,     3.52,   254.53,   858.75,   229.77,     1.02,    0.73,  127.04,  115.42,  354.63,   110.09,    50.91,    50.28,     0.00,     0.00,     0.21,    12.90,     0.11,     0.49,     0.51,  393.98,    0.54,  393.98,  330.41,    11.54,     5.09,    17.99,     0.82,     0.95,    96.63,   869.73,   773.10,   724.39,     0.46, 1519.90,  750.42,  769.48, 1519.90,     0.62,   391.33,     68.11,  471.10,   76.72
maize,   250.56,    13.00,    41.16,   -96.47,   100.00,   829.34,  1642.10,    19.97,   371.10,    38.60,     2.23,     1.75, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    42.22,    44.99,     1.43,   21.25,     2.29,    97.37,     2.76,     0.26,     3.80,   264.19,  1006.63,   197.22,     1.00,    0.74,  126.86,  119.87,  352.62,    97.37,    52.84,    53.66,     0.00,     0.00,     0.62,    12.90,     0.11,     0.36,     0.64,  429.91,    0.55,  429.91,  356.98,    11.54,     5.09,    17.99,     0.77,     0.87,    95.64,   806.78,   711.15,   786.89,     0.45, 1642.10,  597.92, 1044.18, 1642.10,     0.70,   362.82,     72.80,  438.73,   85.89
maize,   250.60,    14.00,    41.16,   -96.47,   100.00,   751.57,  1488.10,    20.31,   371.18,    38.10,     2.31,     1.74, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    40.47,    43.26,     1.47,   21.47,     2.33,    96.66,     2.79,     0.25,     3.69,   252.02,   933.72,   188.02,     0.95,    0.79,  124.37,  120.32,  352.94,    96.66,    50.40,    54.40,     0.00,     0.00,     0.94,    12.90,     0.11,     0.36,     0.64,  397.38,    0.55,  397.38,  323.50,    11.54,     5.09,    17.99,     0.67,     0.74,    93.30,   683.47,   590.17,   720.88,     0.45, 1488.10,  536.60,  951.50, 1488.10,     0.83,   306.84,     78.73,  375.16,   98.47
maize,   250.65,    15.00,    41.16,   -96.47,   100.00,   551.97,  1092.90,    20.29,   371.27,    37.50,     2.38,     1.74, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    36.59,    39.33,     1.49,   20.93,     2.37,    95.34,     2.73,     0.22,     3.21,   215.53,   637.90,   200.30,     0.87,    0.88,  118.97,  116.65,  354.53,    95.34,    43.11,    52.54,     0.00,     0.00,     1.18,    12.90,     0.11,     0.50,     0.50,  300.77,    0.56,  300.77,  237.59,    11.54,     5.09,    17.99,     0.53,     0.56,    88.77,   510.58,   421.81,   538.35,     0.44, 1092.90,  542.99,  549.91, 1092.90,     1.01,   227.95,     79.58,  285.39,  103.91
maize,   250.69,    16.00,    41.16,   -96.47,   100.00,   365.00,   722.70,    19.83,   371.71,    38.60,     1.68,     1.74, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    28.63,    31.26,     1.42,   20.21,     1.99,   116.56,     2.64,     0.18,     2.50,   161.91,   406.83,   169.49,     0.70,    1.04,  107.98,  113.09,  353.11,   116.56,    32.38,    52.63,     0.00,     0.00,     1.38,    12.90,     0.11,     0.55,     0.45,  208.32,    0.57,  208.32,  157.11,    11.54,     5.09,    17.99,     0.37,     0.38,    79.62,   306.24,   226.62,   365.43,     0.43,  722.70,  393.98,  328.72,  722.70,     1.20,   133.60,     68.39,  176.94,   90.89
maize,   251.31,     7.00,    41.16,   -96.47,   100.00,   206.52,   408.90,    13.77,   435.95,    89.20,     1.16,     1.70, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    16.96,    18.83,     0.17,   14.44,     1.65,   286.46,     1.87,     0.19,     0.40,    94.64,   156.11,   139.15,     0.67,    1.03,   90.64,   87.61,  425.05,   286.46,    18.93,    34.82,     0.00,     0.00,    -1.39,    12.85,     0.10,     0.82,     0.18,  118.56,    0.57,  118.56,   88.89,    11.53,     5.11,    17.96,     0.35,     0.36,    78.36,   286.52,   208.16,   207.45,     0.43,  408.90,  336.25,   72.65,  408.90,     1.21,   124.32,     66.50,  166.12,   88.39
maize,   251.35,     8.00,    41.16,   -96.47,   100.00,   396.36,   784.80,    15.07,   412.25,    76.70,     1.38,     1.70, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    29.24,    31.27,     0.40,   15.99,     1.80,   238.92,     2.03,     0.29,     1.27,   161.21,   375.63,   195.10,     0.85,    0.86,  107.36,  100.81,  396.00,   238.92,    32.24,    39.25,     0.00,     0.00,    -1.19,    12.85,     0.10,     0.71,     0.29,  216.75,    0.56,  216.75,  170.61,    11.53,     5.11,    17.96,     0.52,     0.55,    88.19,   492.01,   403.82,   387.36,     0.44,  784.80,  556.24,  228.56,  784.80,     1.02,   219.32,     79.12,  275.55,  103.62
maize,   251.40,     9.00,    41.16,   -96.47,   100.00,   517.58,  1024.80,    16.64,   394.09,    65.40,     1.24,     1.70, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    35.35,    37.57,     0.65,   17.55,     1.71,   202.01,     2.22,     0.32,     2.14,   195.83,   515.17,   216.71,     0.94,    0.76,  115.64,  107.15,  374.22,   202.01,    39.17,    44.48,     0.00,     0.00,    -0.95,    12.85,     0.10,     0.67,     0.33,  274.38,    0.55,  274.38,  222.78,    11.53,     5.11,    17.96,     0.66,     0.72,    93.00,   667.96,   574.96,   497.16,     0.45, 1024.80,  687.07,  337.73, 1024.80,     0.85,   299.64,     79.18,  366.97,   99.57
maize,   251.44,    10.00,    41.16,   -96.47,   100.00,   730.20,  1445.80,    18.35,   384.59,    57.90,     1.31,     1.70, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    42.13,    44.59,     0.89,   19.62,     1.76,   176.56,     2.47,     0.36,     3.23,   242.41,   815.75,   219.45,     0.98,    0.71,  124.82,  117.26,  360.91,   176.56,    48.48,    51.69,     0.00,     0.00,    -0.64,    12.85,     0.10,     0.49,     0.51,  379.23,    0.55,  379.23,  314.30,    11.53,     5.11,    17.96,     0.76,     0.86,    95.48,   795.36,   699.88,   693.53,     0.45, 1445.80,  714.92,  730.88, 1445.80,     0.71,   357.47,     73.55,  432.65,   87.41
maize,   251.48,    11.00,    41.16,   -96.47,   100.00,   812.07,  1607.90,    20.00,   378.46,    50.30,     1.34,     1.70, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    45.92,    48.59,     1.16,   21.12,     1.78,   150.75,     2.68,     0.36,     4.05,   260.67,   932.04,   211.65,     1.00,    0.69,  129.92,  123.95,  352.34,   150.75,    52.13,    58.17,     0.00,     0.00,    -0.24,    12.85,     0.10,     0.43,     0.57,  417.26,    0.54,  417.26,  349.54,    11.53,     5.11,    17.96,     0.81,     0.94,    96.57,   862.93,   766.36,   766.81,     0.46, 1607.90,  697.25,  910.65, 1607.90,     0.63,   388.07,     68.70,  467.39,   77.86
maize,   251.52,    12.00,    41.16,   -96.47,   100.00,   762.42,  1509.60,    21.20,   370.06,    46.40,     1.74,     1.69, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    46.72,    49.52,     1.35,   21.80,     2.02,   131.68,     2.80,     0.34,     4.35,   258.90,   844.36,   222.77,     1.00,    0.69,  130.93,  125.02,  347.01,   131.68,    51.78,    61.11,     0.00,     0.00,     0.21,    12.85,     0.10,     0.50,     0.50,  391.62,    0.54,  391.62,  328.17,    11.53,     5.11,    17.96,     0.81,     0.95,    96.60,   865.13,   768.52,   719.79,     0.46, 1509.60,  750.47,  759.13, 1509.60,     0.62,   389.06,     68.52,  468.52,   77.52
maize,   251.56,    13.00,    41.16,   -96.47,   100.00,   822.58,  1628.70,    22.38,   368.74,    45.90,     1.94,     1.69, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    48.18,    51.16,     1.46,   23.05,     2.14,   130.34,     2.99,     0.35,     4.87,   268.97,   985.49,   192.26,     0.98,    0.71,  132.84,  131.86,  344.53,   130.34,    53.79,    67.20,     0.00,     0.00,     0.61,    12.85,     0.10,     0.37,     0.63,  426.77,    0.55,  426.77,  354.07,    11.53,     5.11,    17.96,     0.76,     0.87,    95.59,   801.76,   706.17,   780.84,     0.45, 1628.70,  602.30, 1026.40, 1628.70,     0.70,   360.37,     73.15,  435.95,   86.59
maize,   251.60,    14.00,    41.16,   -96.47,   100.00,   733.59,  1452.50,    22.48,   369.97,    44.80,     2.20,     1.69, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    45.59,    48.58,     1.50,   23.03,     2.28,   127.06,     2.98,     0.32,     4.58,   254.17,   888.80,   188.78,     0.94,    0.75,  129.21,  130.77,  347.68,   127.06,    50.83,    66.69,     0.00,     0.00,     0.93,    12.85,     0.10,     0.39,     0.61,  388.24,    0.55,  388.24,  315.76,    11.53,     5.11,    17.96,     0.67,     0.73,    93.22,   678.04,   584.81,   704.01,     0.45, 1452.50,  561.20,  891.30, 1452.50,     0.84,   304.22,     78.90,  372.18,   98.89
maize,   251.65,    15.00,    41.16,   -96.47,   100.00,   533.38,  1056.10,    22.36,   369.71,    45.40,     2.11,     1.69, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    39.05,    41.97,     1.47,   22.54,     2.23,   131.59,     2.93,     0.28,     3.81,   213.73,   600.68,   196.68,     0.85,    0.84,  120.16,  123.81,  349.69,   131.59,    42.75,    65.21,     0.00,     0.00,     1.18,    12.85,     0.10,     0.52,     0.48,  290.97,    0.56,  290.97,  229.59,    11.53,     5.11,    17.96,     0.53,     0.56,    88.62,   504.82,   416.21,   520.56,     0.44, 1056.10,  550.43,  505.67, 1056.10,     1.01,   225.19,     79.44,  282.25,  103.84
maize,   251.69,    16.00,    41.16,   -96.47,   100.00,   353.28,   699.50,    21.91,   368.19,    47.50,     1.89,     1.68, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    28.77,    31.61,     1.38,   21.97,     2.11,   149.60,     2.84,     0.22,     2.79,   159.58,   385.74,   164.83,     0.69,    1.00,  106.00,  116.87,  349.87,   149.60,    31.92,    63.12,     0.00,     0.00,     1.38,    12.85,     0.10,     0.56,     0.44,  201.98,    0.57,  201.98,  152.07,    11.53,     5.11,    17.96,     0.36,     0.37,    79.28,   300.45,   221.16,   354.04,     0.43,  699.50,  392.30,  307.20,  699.50,     1.20,   130.82,     67.84,  173.71,   90.17
maize,   252.31,     7.00,    41.16,   -96.47,   100.00,   132.83,   263.00,    15.77,   430.75,    90.40,     1.24,     1.65, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    10.22,    12.23,     0.17,   16.11,     1.71,   297.09,     2.01,     0.13,     0.25,    61.25,    81.64,    98.45,     0.66,    0.99,   79.25,   80.32,  425.08,   297.09,    12.25,    39.07,     0.00,     0.00,    -1.39,    12.81,     0.10,     0.93,     0.07,   76.34,    0.57,   76.34,   57.17,    11.53,     5.12,    17.93,     0.35,     0.35,    78.16,   283.11,   204.95,   133.51,     0.43,  263.00,  245.83,   17.17,  263.00,     1.22,   122.66,     66.15,  164.18,   87.91
maize,   252.35,     8.00,    41.16,   -96.47,   100.00,   346.82,   686.70,    16.78,   385.91,    74.40,     2.17,     1.65, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    26.70,    28.83,     0.49,   17.28,     2.26,   220.31,     2.13,     0.27,     1.37,   145.66,   308.21,   178.77,     0.83,    0.81,  101.71,   99.59,  373.97,   220.31,    29.13,    42.64,     0.00,     0.00,    -1.19,    12.81,     0.10,     0.77,     0.23,  189.80,    0.56,  189.80,  149.28,    11.53,     5.12,    17.93,     0.52,     0.54,    88.10,   488.40,   400.30,   339.08,     0.44,  686.70,  527.90,  158.80,  686.70,     1.03,   217.56,     79.02,  273.53,  103.54
maize,   252.40,     9.00,    41.16,   -96.47,   100.00,   473.69,   937.90,    18.16,   371.10,    63.40,     2.47,     1.64, 0,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,     0.00,   -0.00,    33.97,    36.26,     0.76,   18.59,     2.41,   185.22,     2.30,     0.31,     2.32,   184.59,   452.99,   204.37,     0.92,    0.72,  111.57,  107.58,  357.26,   185.22,    36.92,    47.34,     0.00,     0.00,    -0.94,    12.81,     0.10,     0.72,     0.28,  251.28,    0.55,  251.28,  203.89,    11.53,     5.12,    17.93,     0.66,     0.72,    92.96,   664.19,   571.23,   455.17,     0.45,  937.90,  672.00,  265.90,  937.90,     0.86,   297.77,     79.28,  364.86,   99.83
