Species, DayOfYear, Time, Lat, Long, Alt, SolRad, PFD, Temp, CO2, RH, Wind, LAI, ConstTemp, sifSunlit, sifShaded,ql_sunlit, ql_shaded, kdf_sunlit, kdf_shaded, PhiPS2_sunlit, PhiPS2_shaded, fesc, ANet, AGross, VPD, LeafTemp, BoundaryL_Conductance, InternalCO2, Respiration, StomatalConduct, Transpiration,J,sunlitPFD,shadedPFD,sunlitLAI,shadedLAI,GammaValue(gamma_C3 or GammaStar_C4), Gamma_C4,Cs_stomatalConductance, ci, AjLeaf,AcLeaf,AvLeaf,ApLeaf,Azimuth, DayLength, Declination, FracPARDiffuse, FracPARDirect, NIR,NIRFraction, NIRTotal, PAR ,SolarNoon, Sunrise, Sunset, SinElevation, SolarElevation,PotSolarDiffuse, PotSolarTotal, PotSolarDirect, MeasuredSolarRad, PARFraction,PFD, PFDDiffuse, PFDDirect, PFDTotal, Zenith, PotParDirect,PotParDiffuse, PotNIRDirect,PotNIRDiffuse
soybean,   220.40,     9.00,    41.16,   -96.47,   100.00,   540.56,  1070.30,    25.01,   451.63,    79.80,     3.50,     5.14, 0,     2.10,     2.10,     0.59,     0.67,     9.50,     9.50,     0.83,     0.83,    1.35,    39.45,    40.44,     0.64,   24.81,     3.65,   355.13,     0.98,     0.15,     3.84,    42.33,   452.61,   240.20,     1.49,    3.65,   36.55,    0.00,  436.83,   355.13,     0.00,     0.00,     0.00,     0.00,    -1.16,    14.15,     0.29,     0.69,     0.31,  281.82,    0.55,  281.82,  232.67,    11.66,     4.59,    18.74,     0.74,     0.83,    93.92,   761.92,   668.00,   514.49,     0.45, 1070.30,  742.53,  327.77, 1070.30,     0.74,   346.49,     74.98,  420.18,   90.31
soybean,   220.44,    10.00,    41.16,   -96.47,   100.00,   737.37,  1460.00,    26.99,   399.03,    71.50,     4.21,     5.13, 0,     2.15,     2.15,     0.53,     0.66,     9.50,     9.50,     0.83,     0.83,    1.26,    37.99,    39.13,     1.02,   26.44,     4.01,   306.97,     1.14,     0.15,     5.81,    44.06,   631.99,   265.77,     1.71,    3.43,   39.68,    0.00,  386.04,   306.97,     0.00,     0.00,     0.00,     0.00,    -0.84,    14.15,     0.29,     0.54,     0.46,  376.54,    0.54,  376.54,  317.39,    11.66,     4.59,    18.74,     0.84,     1.00,    95.99,   891.32,   795.33,   693.93,     0.46, 1460.00,  794.68,  665.32, 1460.00,     0.57,   405.78,     65.30,  487.50,   71.36
soybean,   220.48,    11.00,    41.16,   -96.47,   100.00,   840.91,  1665.00,    28.02,   383.11,    67.70,     3.92,     5.13, 0,     2.97,     2.97,     0.50,     0.66,     9.50,     9.50,     0.83,     0.83,    1.21,    52.86,    54.03,     1.22,   26.72,     3.87,   287.93,     1.17,     0.22,     8.12,    62.62,   715.89,   264.46,     1.83,    3.30,   40.24,    0.00,  364.38,   287.93,     0.00,     0.00,     0.00,     0.00,    -0.38,    14.15,     0.29,     0.46,     0.54,  424.40,    0.54,  424.40,  361.96,    11.66,     4.59,    18.74,     0.90,     1.11,    96.96,   964.05,   867.09,   786.35,     0.46, 1665.00,  769.52,  895.48, 1665.00,     0.46,   439.04,     57.76,  525.28,   57.22
soybean,   220.52,    12.00,    41.16,   -96.47,   100.00,   847.32,  1677.70,    28.97,   375.17,    64.20,     3.72,     5.13, 0,     3.12,     3.12,     0.50,     0.66,     9.50,     9.50,     0.83,     0.83,    1.24,    52.48,    53.71,     1.43,   27.32,     3.77,   278.63,     1.23,     0.21,     8.97,    63.82,   716.79,   265.47,     1.85,    3.28,   41.47,    0.00,  356.08,   278.63,     0.00,     0.00,     0.00,     0.00,     0.20,    14.15,     0.29,     0.46,     0.54,  426.91,    0.54,  426.91,  364.72,    11.66,     4.59,    18.74,     0.91,     1.13,    97.09,   974.42,   877.34,   791.63,     0.46, 1677.70,  771.29,  906.41, 1677.70,     0.44,   443.78,     56.56,  530.67,   54.99
soybean,   220.56,    13.00,    41.16,   -96.47,   100.00,   822.63,  1628.80,    29.45,   375.72,    61.30,     3.18,     5.13, 0,     3.05,     3.05,     0.50,     0.66,     9.50,     9.50,     0.83,     0.83,    1.23,    51.63,    52.89,     1.59,   27.55,     3.48,   275.96,     1.26,     0.20,     9.31,    63.40,   723.08,   258.26,     1.76,    3.37,   41.95,    0.00,  355.40,   275.96,     0.00,     0.00,     0.00,     0.00,     0.71,    14.15,     0.29,     0.46,     0.54,  418.03,    0.54,  418.03,  354.09,    11.66,     4.59,    18.74,     0.86,     1.04,    96.41,   921.64,   825.23,   772.12,     0.46, 1628.80,  752.60,  876.20, 1628.80,     0.53,   419.65,     62.34,  503.26,   65.77
soybean,   220.60,    14.00,    41.16,   -96.47,   100.00,   695.40,  1376.90,    29.81,   377.07,    60.00,     2.40,     5.13, 0,     2.96,     2.96,     0.53,     0.66,     9.50,     9.50,     0.83,     0.83,    1.26,    50.17,    51.43,     1.68,   27.63,     3.02,   274.98,     1.26,     0.20,     8.94,    61.86,   629.52,   252.45,     1.57,    3.56,   42.10,    0.00,  354.35,   274.98,     0.00,     0.00,     0.00,     0.00,     1.07,    14.15,     0.29,     0.55,     0.45,  359.77,    0.55,  359.77,  299.33,    11.66,     4.59,    18.74,     0.78,     0.89,    94.74,   809.80,   715.05,   659.10,     0.45, 1376.90,  758.01,  618.89, 1376.90,     0.68,   368.44,     71.96,  445.11,   84.23
soybean,   220.65,    15.00,    41.16,   -96.47,   100.00,   573.48,  1135.50,    29.92,   378.43,    57.80,     2.13,     5.13, 0,     2.51,     2.51,     0.55,     0.68,     9.50,     9.50,     0.83,     0.83,    1.19,    46.20,    47.46,     1.78,   27.60,     2.85,   274.19,     1.26,     0.18,     8.56,    57.14,   568.15,   222.13,     1.29,    3.83,   42.03,    0.00,  356.22,   274.19,     0.00,     0.00,     0.00,     0.00,     1.31,    14.15,     0.29,     0.60,     0.40,  304.63,    0.55,  304.63,  246.85,    11.66,     4.59,    18.74,     0.65,     0.71,    91.62,   647.90,   556.28,   551.48,     0.45, 1135.50,  678.47,  457.03, 1135.50,     0.86,   294.08,     79.47,  360.65,  100.33
soybean,   220.69,    16.00,    41.16,   -96.47,   100.00,   492.88,   975.90,    29.98,   380.87,    55.90,     2.21,     5.13, 0,     1.99,     1.99,     0.53,     0.70,     9.50,     9.50,     0.83,     0.83,    1.31,    33.51,    34.85,     1.87,   28.30,     2.90,   276.10,     1.34,     0.12,     7.37,    42.45,   646.17,   169.05,     0.96,    4.17,   43.51,    0.00,  365.05,   276.10,     0.00,     0.00,     0.00,     0.00,     1.51,    14.15,     0.29,     0.53,     0.47,  271.49,    0.56,  271.49,  212.15,    11.66,     4.59,    18.74,     0.49,     0.51,    85.85,   450.25,   364.39,   483.64,     0.44,  975.90,  516.54,  459.36,  975.90,     1.06,   202.65,     77.93,  256.50,  102.56
soybean,   221.31,     7.00,    41.16,   -96.47,   100.00,   279.90,   554.20,    21.80,   633.94,    96.10, -9999.00,     5.11, 0,     0.88,     0.88,     0.65,     0.71,     9.50,     9.50,     0.83,     0.83,-24161.54,    -0.99,     0.00,     0.10,   24.91,     0.62,   715.57,     0.99,     0.00,     0.12,    -0.00,   279.13,   138.71,     0.84,    4.27,   36.72,    0.00,  636.14,   715.57,     0.00,     0.00,     0.00,     0.00,    -1.56,    14.11,     0.28,     0.79,     0.21,  156.63,    0.57,  156.63,  120.48,    11.66,     4.61,    18.72,     0.43,     0.45,    82.86,   378.68,   295.83,   277.11,     0.43,  554.20,  436.56,  117.64,  554.20,     1.13,   169.22,     74.26,  218.15,   98.40
soybean,   221.35,     8.00,    41.16,   -96.47,   100.00,   458.38,   907.60,    25.72,   494.90,    85.70,     1.96,     5.10, 0,     1.68,     1.68,     0.60,     0.68,     9.50,     9.50,     0.83,     0.83,    1.48,    29.61,    30.71,     0.47,   26.03,     2.73,   396.01,     1.10,     0.11,     2.50,    31.93,   433.88,   203.86,     1.18,    3.92,   38.87,    0.00,  480.06,   396.01,     0.00,     0.00,     0.00,     0.00,    -1.38,    14.11,     0.28,     0.70,     0.30,  246.19,    0.56,  246.19,  197.30,    11.66,     4.61,    18.72,     0.60,     0.64,    90.08,   583.94,   493.86,   443.49,     0.44,  907.60,  631.19,  276.41,  907.60,     0.93,   264.51,     80.29,  327.04,  103.19
soybean,   221.40,     9.00,    41.16,   -96.47,   100.00,   592.98,  1174.10,    28.96,   424.77,    76.70,     2.21,     5.10, 0,     2.19,     2.19,     0.57,     0.67,     9.50,     9.50,     0.83,     0.83,    1.26,    39.54,    40.88,     0.93,   28.32,     2.90,   328.63,     1.34,     0.16,     5.00,    46.73,   521.99,   245.72,     1.48,    3.62,   43.53,    0.00,  406.11,   328.63,     0.00,     0.00,     0.00,     0.00,    -1.15,    14.11,     0.28,     0.64,     0.36,  309.28,    0.55,  309.28,  255.24,    11.66,     4.61,    18.72,     0.74,     0.83,    93.90,   759.51,   665.61,   564.52,     0.45, 1174.10,  749.24,  424.86, 1174.10,     0.74,   345.29,     75.12,  418.82,   90.61
soybean,   221.44,    10.00,    41.16,   -96.47,   100.00,   797.58,  1579.20,    31.61,   397.98,    70.40,     1.59,     5.10, 0,     2.61,     2.61,     0.50,     0.66,     9.50,     9.50,     0.83,     0.83,    1.20,    44.20,    45.80,     1.38,   30.26,     2.46,   299.02,     1.59,     0.19,     7.08,    56.41,   715.19,   256.63,     1.70,    3.40,   47.79,    0.00,  373.38,   299.02,     0.00,     0.00,     0.00,     0.00,    -0.84,    14.11,     0.28,     0.47,     0.53,  407.45,    0.54,  407.45,  343.30,    11.66,     4.61,    18.72,     0.84,     0.99,    95.98,   888.99,   793.02,   750.75,     0.46, 1579.20,  748.73,  830.47, 1579.20,     0.58,   404.60,     65.54,  486.17,   71.82
soybean,   221.48,    11.00,    41.16,   -96.47,   100.00,   912.83,  1807.40,    33.41,   386.86,    68.10, -9999.00,     5.10, 0,     2.83,     2.83,     0.48,     0.67,     9.50,     9.50,     0.83,     0.83,    1.18,    40.69,    42.60,     1.64,   32.39,     0.62,   244.36,     1.91,     0.24,     5.59,    61.02,   815.68,   240.37,     1.83,    3.27,   52.76,    0.00,  296.57,   244.36,     0.00,     0.00,     0.00,     0.00,    -0.38,    14.11,     0.28,     0.37,     0.63,  460.89,    0.54,  460.89,  392.91,    11.66,     4.61,    18.72,     0.90,     1.11,    96.95,   961.70,   864.75,   853.80,     0.46, 1807.40,  669.74, 1137.66, 1807.40,     0.46,   437.85,     58.05,  523.93,   57.77
soybean,   221.52,    12.00,    41.16,   -96.47,   100.00,   855.20,  1693.30,    34.57,   382.06,    62.70, -9999.00,     5.10, 0,     2.94,     2.94,     0.50,     0.66,     9.50,     9.50,     0.83,     0.83,    1.17,    41.91,    43.84,     2.05,   32.50,     0.62,   237.29,     1.93,     0.25,     6.05,    64.10,   729.99,   264.05,     1.85,    3.25,   53.03,    0.00,  289.06,   237.29,     0.00,     0.00,     0.00,     0.00,     0.20,    14.11,     0.28,     0.45,     0.55,  431.07,    0.54,  431.07,  368.11,    11.66,     4.61,    18.72,     0.90,     1.13,    97.08,   971.96,   874.88,   799.18,     0.46, 1693.30,  760.56,  932.74, 1693.30,     0.44,   442.53,     56.88,  529.25,   55.58
soybean,   221.56,    13.00,    41.16,   -96.47,   100.00,   817.68,  1619.00,    34.51,   379.51,    56.80,     1.44,     5.10, 0,     2.84,     2.84,     0.50,     0.66,     9.50,     9.50,     0.83,     0.83,    1.19,    44.55,    46.34,     2.36,   31.61,     2.34,   272.94,     1.79,     0.17,     9.91,    61.38,   719.93,   260.01,     1.75,    3.34,   50.91,    0.00,  353.46,   272.94,     0.00,     0.00,     0.00,     0.00,     0.71,    14.11,     0.28,     0.47,     0.53,  415.71,    0.54,  415.71,  351.96,    11.66,     4.61,    18.72,     0.86,     1.04,    96.39,   918.95,   822.56,   767.67,     0.46, 1619.00,  755.10,  863.90, 1619.00,     0.53,   418.31,     62.64,  501.73,   66.33
soybean,   221.60,    14.00,    41.16,   -96.47,   100.00,   749.90,  1484.80,    34.06,   374.23,    56.90,     1.53,     5.10, 0,     2.72,     2.72,     0.51,     0.67,     9.50,     9.50,     0.83,     0.83,    1.20,    43.30,    45.04,     2.30,   31.27,     2.41,   269.61,     1.74,     0.17,     9.71,    59.56,   713.78,   244.38,     1.56,    3.53,   50.10,    0.00,  349.67,   269.61,     0.00,     0.00,     0.00,     0.00,     1.06,    14.11,     0.28,     0.48,     0.52,  388.17,    0.55,  388.17,  322.78,    11.66,     4.61,    18.72,     0.77,     0.89,    94.72,   806.82,   712.10,   710.95,     0.45, 1484.80,  717.50,  767.30, 1484.80,     0.68,   366.98,     72.18,  443.45,   84.67
soybean,   221.65,    15.00,    41.16,   -96.47,   100.00,   665.96,  1318.60,    34.11,   371.52,    55.60,     1.49,     5.09, 0,     2.34,     2.34,     0.50,     0.68,     9.50,     9.50,     0.83,     0.83,    1.23,    36.53,    38.32,     2.38,   31.59,     2.38,   267.63,     1.79,     0.14,     9.08,    51.27,   742.02,   209.30,     1.29,    3.81,   50.86,    0.00,  350.52,   267.63,     0.00,     0.00,     0.00,     0.00,     1.31,    14.11,     0.28,     0.47,     0.53,  353.96,    0.55,  353.96,  286.65,    11.66,     4.61,    18.72,     0.65,     0.70,    91.57,   644.59,   553.03,   640.61,     0.45, 1318.60,  618.46,  700.14, 1318.60,     0.87,   292.47,     79.55,  358.83,  100.54
soybean,   221.69,    16.00,    41.16,   -96.47,   100.00,   490.15,   970.50,    34.27,   369.00,    56.50, -9999.00,     5.09, 0,     1.82,     1.82,     0.53,     0.70,     9.50,     9.50,     0.83,     0.83,    1.31,    26.38,    28.21,     2.35,   31.88,     0.62,   249.82,     1.83,     0.14,     5.47,    39.43,   646.77,   168.88,     0.95,    4.14,   51.54,    0.00,  310.47,   249.82,     0.00,     0.00,     0.00,     0.00,     1.50,    14.11,     0.28,     0.53,     0.47,  270.19,    0.56,  270.19,  210.98,    11.66,     4.61,    18.72,     0.49,     0.51,    85.74,   446.65,   360.91,   481.17,     0.44,  970.50,  513.53,  456.97,  970.50,     1.06,   200.92,     77.78,  254.52,  102.41
soybean,   222.31,     7.00,    41.16,   -96.47,   100.00,   232.58,   460.50,    20.53,   490.87,    97.80, -9999.00,     5.07, 0,     0.66,     0.66,     0.68,     0.72,     9.50,     9.50,     0.83,     0.83,    2.13,     8.71,     9.49,     0.05,   22.34,     0.62,   402.44,     0.79,     0.04,     0.51,     9.44,   207.26,   124.53,     0.83,    4.24,   32.16,    0.00,  471.55,   402.44,     0.00,     0.00,     0.00,     0.00,    -1.56,    14.07,     0.28,     0.85,     0.15,  130.24,    0.57,  130.24,  100.11,    11.66,     4.62,    18.69,     0.43,     0.44,    82.74,   375.93,   293.19,   230.35,     0.43,  460.50,  391.60,   68.90,  460.50,     1.13,   167.89,     74.08,  216.61,   98.18
soybean,   222.35,     8.00,    41.16,   -96.47,   100.00,   402.58,   797.10,    24.35,   422.40,    83.90,     1.75,     5.07, 0,     1.45,     1.45,     0.62,     0.69,     9.50,     9.50,     0.83,     0.83,    1.53,    24.45,    25.41,     0.49,   24.54,     2.58,   336.66,     0.96,     0.11,     2.33,    27.25,   356.16,   194.63,     1.18,    3.89,   36.03,    0.00,  409.43,   336.66,     0.00,     0.00,     0.00,     0.00,    -1.37,    14.07,     0.28,     0.76,     0.24,  216.32,    0.56,  216.32,  173.28,    11.66,     4.62,    18.69,     0.60,     0.64,    90.03,   581.34,   491.31,   389.60,     0.44,  797.10,  603.82,  193.28,  797.10,     0.93,   263.24,     80.30,  325.59,  103.27
soybean,   222.40,     9.00,    41.16,   -96.47,   100.00,   544.24,  1077.60,    27.02,   388.77,    72.60,     2.12,     5.07, 0,     1.99,     1.99,     0.59,     0.67,     9.50,     9.50,     0.83,     0.83,    1.30,    35.40,    36.52,     0.98,   26.24,     2.84,   297.85,     1.12,     0.15,     4.94,    41.96,   461.92,   242.41,     1.48,    3.59,   39.28,    0.00,  371.71,   297.85,     0.00,     0.00,     0.00,     0.00,    -1.14,    14.07,     0.28,     0.69,     0.31,  283.98,    0.55,  283.98,  234.26,    11.66,     4.62,    18.69,     0.74,     0.83,    93.88,   757.07,   663.19,   518.24,     0.45, 1077.60,  741.21,  336.39, 1077.60,     0.74,   344.07,     75.27,  417.44,   90.91
soybean,   222.44,    10.00,    41.16,   -96.47,   100.00,   728.18,  1441.80,    28.50,   372.88,    66.70,     2.52,     5.07, 0,     2.38,     2.38,     0.53,     0.66,     9.50,     9.50,     0.83,     0.83,    1.21,    41.71,    42.93,     1.30,   27.23,     3.10,   279.67,     1.22,     0.18,     7.05,    51.49,   626.16,   268.30,     1.70,    3.37,   41.27,    0.00,  354.44,   279.67,     0.00,     0.00,     0.00,     0.00,    -0.83,    14.07,     0.28,     0.55,     0.45,  372.15,    0.54,  372.15,  313.43,    11.66,     4.62,    18.69,     0.84,     0.99,    95.96,   886.62,   790.65,   685.59,     0.46, 1441.80,  795.77,  646.03, 1441.80,     0.58,   403.40,     65.78,  484.81,   72.28
soybean,   222.48,    11.00,    41.16,   -96.47,   100.00,   856.01,  1694.90,    29.23,   366.31,    62.80,     2.95,     5.07, 0,     2.94,     2.94,     0.50,     0.66,     9.50,     9.50,     0.83,     0.83,    1.20,    50.38,    51.62,     1.51,   27.45,     3.35,   270.10,     1.24,     0.21,     8.98,    63.11,   741.81,   261.68,     1.82,    3.25,   41.73,    0.00,  345.73,   270.10,     0.00,     0.00,     0.00,     0.00,    -0.38,    14.07,     0.28,     0.44,     0.56,  432.39,    0.54,  432.39,  368.46,    11.66,     4.62,    18.69,     0.89,     1.10,    96.94,   959.31,   862.36,   800.85,     0.46, 1694.90,  748.49,  946.41, 1694.90,     0.47,   436.63,     58.35,  522.54,   58.33
soybean,   222.52,    12.00,    41.16,   -96.47,   100.00,   812.32,  1608.40,    29.80,   360.17,    59.80,     2.69,     5.06, 0,     2.92,     2.92,     0.52,     0.65,     9.50,     9.50,     0.83,     0.83,    1.16,    50.78,    52.04,     1.69,   27.62,     3.20,   262.38,     1.26,     0.21,     9.52,    64.66,   680.05,   274.46,     1.84,    3.23,   42.09,    0.00,  338.45,   262.38,     0.00,     0.00,     0.00,     0.00,     0.20,    14.07,     0.28,     0.50,     0.50,  409.65,    0.54,  409.65,  349.65,    11.66,     4.62,    18.69,     0.90,     1.12,    97.07,   969.42,   872.35,   759.30,     0.46, 1608.40,  799.19,  809.21, 1608.40,     0.45,   441.25,     57.20,  527.79,   56.19
soybean,   222.56,    13.00,    41.16,   -96.47,   100.00,   788.74,  1561.70,    30.63,   360.26,    57.20,     2.42,     5.06, 0,     2.91,     2.91,     0.51,     0.66,     9.50,     9.50,     0.83,     0.83,    1.17,    49.90,    51.23,     1.88,   28.16,     3.04,   259.83,     1.33,     0.20,     9.95,    64.70,   685.16,   266.75,     1.75,    3.32,   43.22,    0.00,  337.75,   259.83,     0.00,     0.00,     0.00,     0.00,     0.70,    14.07,     0.28,     0.50,     0.50,  401.19,    0.54,  401.19,  339.50,    11.66,     4.62,    18.69,     0.86,     1.03,    96.38,   916.19,   819.81,   740.69,     0.46, 1561.70,  778.66,  783.04, 1561.70,     0.54,   416.93,     62.94,  500.17,   66.90
soybean,   222.60,    14.00,    41.16,   -96.47,   100.00,   717.78,  1421.20,    30.32,   360.51,    55.70,     2.59,     5.06, 0,     2.68,     2.68,     0.52,     0.66,     9.50,     9.50,     0.83,     0.83,    1.16,    47.02,    48.32,     1.91,   27.94,     3.14,   259.13,     1.30,     0.18,     9.75,    60.81,   669.20,   250.70,     1.56,    3.51,   42.75,    0.00,  340.01,   259.13,     0.00,     0.00,     0.00,     0.00,     1.06,    14.07,     0.28,     0.52,     0.48,  371.74,    0.55,  371.74,  308.96,    11.66,     4.62,    18.69,     0.77,     0.88,    94.69,   803.75,   709.06,   680.69,     0.45, 1421.20,  739.97,  681.23, 1421.20,     0.69,   365.47,     72.41,  441.74,   85.12
soybean,   222.65,    15.00,    41.16,   -96.47,   100.00,   619.80,  1227.20,    30.43,   360.93,    56.10,     2.15,     5.06, 0,     2.32,     2.32,     0.52,     0.68,     9.50,     9.50,     0.83,     0.83,    1.19,    40.55,    41.88,     1.91,   28.24,     2.86,   260.42,     1.33,     0.16,     8.71,    52.96,   657.78,   218.71,     1.28,    3.78,   43.39,    0.00,  341.53,   260.42,     0.00,     0.00,     0.00,     0.00,     1.31,    14.07,     0.28,     0.53,     0.47,  329.63,    0.55,  329.63,  266.78,    11.66,     4.62,    18.69,     0.64,     0.70,    91.51,   641.19,   549.68,   596.41,     0.45, 1227.20,  653.11,  574.09, 1227.20,     0.87,   290.82,     79.62,  356.96,  100.75
soybean,   222.69,    16.00,    41.16,   -96.47,   100.00,   448.59,   888.20,    30.57,   360.09,    58.20,     2.15,     5.06, 0,     1.80,     1.80,     0.56,     0.70,     9.50,     9.50,     0.83,     0.83,    1.25,    30.81,    32.21,     1.83,   28.82,     2.86,   263.76,     1.40,     0.12,     7.05,    41.03,   551.69,   172.90,     0.94,    4.11,   44.62,    0.00,  345.35,   263.76,     0.00,     0.00,     0.00,     0.00,     1.50,    14.07,     0.28,     0.60,     0.40,  247.48,    0.56,  247.48,  193.09,    11.66,     4.62,    18.69,     0.48,     0.51,    85.61,   442.95,   357.34,   440.56,     0.44,  888.20,  528.52,  359.68,  888.20,     1.07,   199.14,     77.63,  252.48,  102.25
soybean,   223.31,     7.00,    41.16,   -96.47,   100.00,   178.03,   352.50,    19.62,   868.97,    99.90, -9999.00,     5.04, 0,     0.39,     0.39,     0.71,     0.72,     9.50,     9.50,     0.83,     0.83,    1.88,     6.46,     7.17,     0.00,   21.22,     0.62,   746.42,     0.71,     0.02,     0.20,     6.42,   137.54,   103.17,     0.83,    4.21,   30.30,    0.00,  854.63,   746.42,     0.00,     0.00,     0.00,     0.00,    -1.55,    14.03,     0.27,     0.92,     0.08,   99.76,    0.57,   99.76,   76.63,    11.66,     4.64,    18.67,     0.43,     0.44,    82.63,   373.15,   290.52,   176.39,     0.43,  352.50,  324.05,   28.45,  352.50,     1.13,   166.54,     73.89,  215.06,   97.95
soybean,   223.35,     8.00,    41.16,   -96.47,   100.00,   308.99,   611.80,    23.05,   618.65,    95.20, -9999.00,     5.04, 0,     0.91,     0.91,     0.67,     0.70,     9.50,     9.50,     0.83,     0.83,    1.75,    14.62,    15.62,     0.14,   24.91,     0.62,   496.57,     0.99,     0.05,     0.86,    15.38,   242.24,   168.03,     1.17,    3.86,   36.72,    0.00,  586.20,   496.57,     0.00,     0.00,     0.00,     0.00,    -1.37,    14.03,     0.27,     0.86,     0.14,  166.11,    0.56,  166.11,  133.00,    11.66,     4.64,    18.67,     0.59,     0.64,    89.98,   578.72,   488.74,   299.11,     0.44,  611.80,  523.38,   88.42,  611.80,     0.93,   261.95,     80.31,  324.12,  103.35
soybean,   223.40,     9.00,    41.16,   -96.47,   100.00,   454.34,   899.60,    26.01,   482.95,    76.30,     2.52,     5.03, 0,     1.41,     1.41,     0.62,     0.67,     9.50,     9.50,     0.83,     0.83,    1.33,    27.11,    28.19,     0.80,   25.85,     3.10,   380.11,     1.08,     0.09,     3.17,    29.97,   359.18,   226.55,     1.47,    3.56,   38.54,    0.00,  470.97,   380.11,     0.00,     0.00,     0.00,     0.00,    -1.14,    14.03,     0.27,     0.77,     0.23,  237.18,    0.55,  237.18,  195.57,    11.66,     4.64,    18.67,     0.73,     0.82,    93.86,   754.59,   660.73,   432.74,     0.45,  899.60,  697.06,  202.54,  899.60,     0.75,   342.83,     75.42,  416.03,   91.21
soybean,   223.44,    10.00,    41.16,   -96.47,   100.00,   632.32,  1252.00,    27.76,   408.81,    67.00,     3.24,     5.03, 0,     1.85,     1.85,     0.57,     0.66,     9.50,     9.50,     0.83,     0.83,    1.97,    20.50,    21.77,     1.23,   27.63,     3.51,   314.30,     1.27,     0.08,     4.11,    25.32,   514.02,   270.05,     1.69,    3.34,   42.11,    0.00,  400.82,   314.30,     0.00,     0.00,     0.00,     0.00,    -0.82,    14.03,     0.27,     0.65,     0.35,  323.30,    0.54,  323.30,  272.17,    11.66,     4.64,    18.67,     0.83,     0.99,    95.95,   884.20,   788.25,   595.48,     0.46, 1252.00,  813.01,  438.99, 1252.00,     0.58,   402.18,     66.03,  483.42,   72.74
soybean,   223.48,    11.00,    41.16,   -96.47,   100.00,   724.04,  1433.60,    29.34,   381.06,    66.30,     2.89,     5.03, 0,     2.42,     2.42,     0.55,     0.65,     9.50,     9.50,     0.83,     0.83,    2.00,    24.48,    25.89,     1.38,   28.84,     3.32,   290.35,     1.41,     0.10,     5.34,    31.80,   585.69,   282.70,     1.81,    3.22,   44.66,    0.00,  370.95,   290.35,     0.00,     0.00,     0.00,     0.00,    -0.37,    14.03,     0.27,     0.58,     0.42,  365.89,    0.54,  365.89,  311.65,    11.66,     4.64,    18.67,     0.89,     1.10,    96.94,   956.85,   859.91,   677.54,     0.46, 1433.60,  838.30,  595.30, 1433.60,     0.47,   435.38,     58.66,  521.13,   58.90
soybean,   223.52,    12.00,    41.16,   -96.47,   100.00,   699.80,  1385.60,    29.98,   365.18,    61.70,     2.89,     5.03, 0,     0.00,     0.00,     0.56,     0.65,     9.50,     9.50,     0.83,     0.83,    2.00, 79908.44, 79909.45,     1.62,   25.10,     3.32,     1.00,     1.01,  4169.31,    18.96, -132359.47,   554.80,   284.54,     1.83,    3.20,   37.10,    0.00,   38.10,     1.00,     0.00,     0.00,     0.00,     0.00,     0.20,    14.03,     0.27,     0.61,     0.39,  353.07,    0.54,  353.07,  301.22,    11.66,     4.64,    18.67,     0.90,     1.12,    97.06,   966.82,   869.76,   654.28,     0.46, 1385.60,  848.24,  537.36, 1385.60,     0.45,   439.94,     57.53,  526.30,   56.80
soybean,   223.56,    13.00,    41.16,   -96.47,   100.00,   670.05,  1326.70,    30.82,   360.05,    61.30,     2.39,     5.03, 0,     2.30,     2.30,     0.56,     0.65,     9.50,     9.50,     0.83,     0.83,    2.00,    22.02,    23.57,     1.72,   29.97,     3.02,   269.31,     1.55,     0.09,     5.76,    30.68,   544.62,   276.21,     1.74,    3.29,   47.15,    0.00,  350.06,   269.31,     0.00,     0.00,     0.00,     0.00,     0.70,    14.03,     0.27,     0.62,     0.38,  340.99,    0.54,  340.99,  288.41,    11.66,     4.64,    18.67,     0.86,     1.03,    96.36,   913.35,   816.99,   629.41,     0.46, 1326.70,  826.27,  500.43, 1326.70,     0.54,   415.51,     63.25,  498.55,   67.49
soybean,   223.60,    14.00,    41.16,   -96.47,   100.00,   609.70,  1207.20,    31.22,   355.66,    61.80,     2.20,     5.03, 0,     2.12,     2.12,     0.56,     0.66,     9.50,     9.50,     0.83,     0.83,    1.26,    33.74,    35.22,     1.74,   29.45,     2.90,   263.49,     1.48,     0.14,     7.40,    45.80,   525.08,   256.23,     1.55,    3.48,   46.00,    0.00,  339.70,   263.49,     0.00,     0.00,     0.00,     0.00,     1.05,    14.03,     0.27,     0.64,     0.36,  315.93,    0.55,  315.93,  262.43,    11.66,     4.64,    18.67,     0.77,     0.88,    94.66,   800.60,   705.94,   578.37,     0.45, 1207.20,  771.44,  435.76, 1207.20,     0.69,   363.92,     72.64,  439.98,   85.57
