Species, DayOfYear, Time, Lat, Long, Alt, SolRad, PFD, Temp, CO2, RH, Wind, LAI, ConstTemp, sifSunlit, sifShaded,ql_sunlit, ql_shaded, kdf_sunlit, kdf_shaded, PhiPS2_sunlit, PhiPS2_shaded, fesc, ANet, AGross, VPD, LeafTemp, BoundaryL_Conductance, InternalCO2, Respiration, StomatalConduct, Transpiration,J,sunlitPFD,shadedPFD,sunlitLAI,shadedLAI,GammaValue(gamma_C3 or GammaStar_C4), Gamma_C4,Cs_stomatalConductance, ci, AjLeaf,AcLeaf,AvLeaf,ApLeaf,Azimuth, DayLength, Declination, FracPARDiffuse, FracPARDirect, NIR,NIRFraction, NIRTotal, PAR ,SolarNoon, Sunrise, Sunset, SinElevation, SolarElevation,PotSolarDiffuse, PotSolarTotal, PotSolarDirect, MeasuredSolarRad, PARFraction,PFD, PFDDiffuse, PFDDirect, PFDTotal, Zenith, PotParDirect,PotParDiffuse, PotNIRDirect,PotNIRDiffuse
maize,   240.65,    15.00,    41.16,   -96.47,   100.00,   608.79,  1205.40,    21.97,   363.16,    57.60,     2.52,     2.31, 0,     1.49,     1.49,     0.52,     0.73,     9.00,     9.00,     0.81,     0.81,    0.95,    49.80,    51.50,     1.12,   22.12,     2.44,   157.75,     1.71,     0.19,     4.33,   111.49,   751.41,   196.28,     1.00,    1.31,  107.72,  147.92,  335.14,   157.75,     0.00,     0.00,     0.00,     0.00,     1.23,    13.34,     0.17,     0.47,     0.53,  328.31,    0.56,  328.31,  262.04,    11.59,     4.92,    18.26,     0.58,     0.62,    90.05,   564.52,   474.47,   590.36,     0.44, 1205.40,  565.37,  640.03, 1205.40,     0.95,   253.80,     80.28,  314.85,  103.73
maize,   240.69,    16.00,    41.16,   -96.47,   100.00,   392.47,   777.10,    21.74,   365.88,    57.30,     2.15,     2.31, 0,     0.87,     0.87,     0.60,     0.75,     9.00,     9.00,     0.81,     0.81,    1.07,    27.35,    29.07,     1.11,   22.21,     2.25,   162.69,     1.72,     0.10,     2.52,    63.00,   520.26,   152.02,     0.81,    1.50,   77.01,  115.94,  349.22,   162.69,     0.00,     0.00,     0.00,     0.00,     1.43,    13.34,     0.17,     0.59,     0.41,  220.67,    0.57,  220.67,  168.93,    11.59,     4.92,    18.26,     0.41,     0.43,    82.45,   361.48,   279.03,   389.61,     0.43,  777.10,  455.09,  322.01,  777.10,     1.14,   160.04,     72.95,  207.57,   96.78
maize,   241.31,     7.00,    41.16,   -96.47,   100.00,   250.35,   495.70,    16.12,   552.52,    99.10,     0.77,     2.27, 0,     0.19,     0.19,     0.70,     0.77,     9.00,     9.00,     0.81,     0.81,    1.07,     5.41,     6.75,     0.02,   17.81,     1.35,   406.10,     1.34,     0.03,     0.13,    14.88,   260.62,   126.76,     0.76,    1.51,   46.97,   79.59,  547.02,   406.10,     0.00,     0.00,     0.00,     0.00,    -1.45,    13.29,     0.17,     0.78,     0.22,  142.31,    0.57,  142.31,  107.76,    11.59,     4.94,    18.23,     0.38,     0.39,    80.17,   319.41,   239.24,   250.07,     0.43,  495.70,  387.53,  108.17,  495.70,     1.18,   140.35,     69.67,  184.79,   92.57
maize,   241.35,     8.00,    41.16,   -96.47,   100.00,   423.89,   839.30,    17.28,   476.58,    90.00,     0.43,     2.27, 0,     0.81,     0.81,     0.64,     0.73,     9.00,     9.00,     0.81,     0.81,    0.86,    32.10,    33.57,     0.20,   19.47,     1.01,   276.08,     1.48,     0.14,     1.20,    74.06,   424.27,   195.22,     0.96,    1.30,   83.50,  119.60,  432.86,   276.08,     0.00,     0.00,     0.00,     0.00,    -1.26,    13.29,     0.17,     0.70,     0.30,  230.21,    0.56,  230.21,  182.46,    11.59,     4.94,    18.23,     0.55,     0.58,    88.96,   526.07,   437.11,   412.67,     0.44,  839.30,  586.29,  253.01,  839.30,     0.99,   236.03,     79.90,  294.61,  104.02
maize,   241.40,     9.00,    41.16,   -96.47,   100.00,   579.55,  1147.50,    18.58,   395.96,    78.60,     0.91,     2.26, 0,     0.88,     0.88,     0.58,     0.71,     9.00,     9.00,     0.81,     0.81,    0.81,    34.49,    36.03,     0.46,   20.28,     1.46,   215.87,     1.54,     0.16,     2.07,    79.58,   573.42,   241.46,     1.08,    1.19,   86.77,  123.91,  363.67,   215.87,     0.00,     0.00,     0.00,     0.00,    -1.02,    13.29,     0.17,     0.62,     0.38,  305.31,    0.55,  305.31,  249.46,    11.59,     4.94,    18.23,     0.69,     0.76,    93.38,   702.95,   609.57,   554.77,     0.45, 1147.50,  712.67,  434.83, 1147.50,     0.81,   317.02,     77.98,  386.72,   96.72
maize,   241.44,    10.00,    41.16,   -96.47,   100.00,   550.35,  1089.70,    19.62,   374.42,    70.20,     1.12,     2.26, 0,     0.80,     0.80,     0.61,     0.71,     9.00,     9.00,     0.81,     0.81,    0.83,    31.21,    32.79,     0.68,   20.71,     1.62,   193.09,     1.58,     0.14,     2.25,    72.49,   479.03,   257.70,     1.14,    1.12,   82.28,  119.68,  348.08,   193.09,     0.00,     0.00,     0.00,     0.00,    -0.71,    13.29,     0.17,     0.71,     0.29,  284.00,    0.55,  284.00,  236.89,    11.59,     4.94,    18.23,     0.79,     0.91,    95.71,   832.06,   736.35,   520.89,     0.45, 1089.70,  771.75,  317.95, 1089.70,     0.66,   375.83,     70.80,  453.50,   81.94
maize,   241.48,    11.00,    41.16,   -96.47,   100.00,   816.21,  1616.10,    20.61,   366.29,    63.60,     1.80,     2.26, 0,     1.33,     1.33,     0.49,     0.70,     9.00,     9.00,     0.81,     0.81,    0.79,    48.94,    50.59,     0.88,   21.53,     2.06,   172.49,     1.65,     0.22,     4.02,   111.99,   849.35,   261.83,     1.17,    1.09,  106.55,  146.00,  333.71,   172.49,     0.00,     0.00,     0.00,     0.00,    -0.28,    13.29,     0.17,     0.46,     0.54,  416.51,    0.54,  416.51,  351.33,    11.59,     4.94,    18.23,     0.84,     1.00,    96.76,   902.28,   805.52,   767.84,     0.46, 1616.10,  735.87,  880.23, 1616.10,     0.57,   407.75,     64.90,  489.74,   70.60
maize,   241.52,    12.00,    41.16,   -96.47,   100.00,   740.96,  1467.10,    21.43,   364.76,    60.40,     1.33,     2.26, 0,     1.58,     1.58,     0.53,     0.70,     9.00,     9.00,     0.81,     0.81,    0.84,    57.02,    58.68,     1.01,   21.61,     1.77,   164.03,     1.66,     0.26,     4.55,   130.03,   720.98,   276.77,     1.17,    1.09,  117.61,  157.65,  320.60,   164.03,     0.00,     0.00,     0.00,     0.00,     0.20,    13.29,     0.17,     0.54,     0.46,  377.77,    0.54,  377.77,  318.93,    11.59,     4.94,    18.23,     0.85,     1.01,    96.84,   907.97,   811.13,   696.70,     0.46, 1467.10,  799.47,  667.63, 1467.10,     0.56,   410.33,     64.36,  492.67,   69.58
maize,   241.56,    13.00,    41.16,   -96.47,   100.00,   660.96,  1308.70,    21.97,   361.38,    61.80,     1.33,     2.25, 0,     0.87,     0.87,     0.56,     0.70,     9.00,     9.00,     0.81,     0.81,    0.87,    30.53,    32.33,     1.01,   23.03,     1.77,   170.59,     1.80,     0.13,     2.97,    71.72,   626.93,   269.97,     1.14,    1.11,   81.36,  121.52,  337.74,   170.59,     0.00,     0.00,     0.00,     0.00,     0.64,    13.29,     0.17,     0.60,     0.40,  340.17,    0.54,  340.17,  284.50,    11.59,     4.94,    18.23,     0.80,     0.93,    95.97,   848.66,   752.69,   624.67,     0.46, 1308.70,  790.56,  518.14, 1308.70,     0.64,   383.38,     69.53,  462.07,   79.46
maize,   241.60,    14.00,    41.16,   -96.47,   100.00,   813.13,  1610.00,    21.81,   362.21,    58.20,     1.30,     2.25, 0,     1.41,     1.41,     0.43,     0.74,     9.00,     9.00,     0.81,     0.81,    0.89,    46.14,    47.93,     1.09,   22.89,     1.75,   159.93,     1.78,     0.20,     4.50,   106.44,  1026.56,   189.64,     1.09,    1.16,  102.73,  143.64,  326.06,   159.93,     0.00,     0.00,     0.00,     0.00,     0.97,    13.29,     0.17,     0.30,     0.70,  426.56,    0.55,  426.56,  350.00,    11.59,     4.94,    18.23,     0.71,     0.79,    93.90,   729.12,   635.22,   776.56,     0.45, 1610.00,  491.00, 1119.00, 1610.00,     0.78,   328.96,     76.91,  400.28,   94.36
maize,   241.65,    15.00,    41.16,   -96.47,   100.00,   628.38,  1244.20,    21.75,   361.69,    57.90,     1.06,     2.25, 0,     1.43,     1.43,     0.50,     0.74,     9.00,     9.00,     0.81,     0.81,    0.97,    45.77,    47.50,     1.10,   22.32,     1.58,   159.23,     1.73,     0.20,     4.16,   105.61,   813.09,   191.21,     0.99,    1.26,  102.22,  142.41,  321.98,   159.23,     0.00,     0.00,     0.00,     0.00,     1.22,    13.29,     0.17,     0.43,     0.57,  339.20,    0.56,  339.20,  270.48,    11.59,     4.94,    18.23,     0.58,     0.61,    89.94,   559.46,   469.52,   609.68,     0.44, 1244.20,  531.26,  712.94, 1244.20,     0.96,   251.37,     80.26,  312.08,  103.81
maize,   241.69,    16.00,    41.16,   -96.47,   100.00,   425.91,   843.30,    21.55,   365.67,    57.70,     1.03,     2.25, 0,     0.77,     0.77,     0.56,     0.76,     9.00,     9.00,     0.81,     0.81,    1.03,    24.34,    26.10,     1.09,   22.69,     1.56,   166.00,     1.76,     0.10,     2.44,    58.10,   629.04,   148.52,     0.80,    1.44,   72.88,  112.23,  344.25,   166.00,     0.00,     0.00,     0.00,     0.00,     1.42,    13.29,     0.17,     0.51,     0.49,  239.79,    0.57,  239.79,  183.33,    11.59,     4.94,    18.23,     0.41,     0.42,    82.21,   356.22,   274.01,   423.12,     0.43,  843.30,  427.11,  416.19,  843.30,     1.15,   157.52,     72.57,  204.66,   96.29
maize,   242.31,     7.00,    41.16,   -96.47,   100.00,   248.79,   492.60,    15.58,   747.09,    99.80,     0.31,     2.21, 0,     0.23,     0.23,     0.70,     0.77,     9.00,     9.00,     0.81,     0.81,    1.08,     6.93,     8.28,     0.00,   17.94,     0.85,   549.90,     1.35,     0.03,     0.16,    18.74,   262.74,   128.52,     0.75,    1.46,   49.04,   81.89,  735.98,   549.90,     0.00,     0.00,     0.00,     0.00,    -1.45,    13.25,     0.16,     0.78,     0.22,  141.55,    0.57,  141.55,  107.09,    11.58,     4.96,    18.21,     0.38,     0.39,    80.01,   316.22,   236.21,   248.64,     0.43,  492.60,  384.86,  107.74,  492.60,     1.19,   138.79,     69.38,  182.98,   92.19
maize,   242.35,     8.00,    41.16,   -96.47,   100.00,   431.31,   854.00,    16.89,   443.19,    85.50,     0.30,     2.21, 0,     0.79,     0.79,     0.63,     0.73,     9.00,     9.00,     0.81,     0.81,    0.86,    31.10,    32.55,     0.28,   19.24,     0.84,   245.64,     1.46,     0.15,     1.41,    73.76,   442.86,   199.72,     0.95,    1.25,   82.13,  117.92,  392.48,   245.64,     0.00,     0.00,     0.00,     0.00,    -1.25,    13.25,     0.16,     0.69,     0.31,  234.40,    0.56,  234.40,  185.65,    11.58,     4.96,    18.21,     0.55,     0.58,    88.89,   522.82,   433.94,   420.05,     0.44,  854.00,  586.51,  267.49,  854.00,     0.99,   234.44,     79.85,  292.79,  104.01
maize,   242.40,     9.00,    41.16,   -96.47,   100.00,   558.79,  1106.40,    18.21,   387.73,    74.10,     0.86,     2.20, 0,     0.77,     0.77,     0.59,     0.71,     9.00,     9.00,     0.81,     0.81,    0.78,    31.21,    32.72,     0.54,   19.86,     1.42,   205.96,     1.51,     0.15,     2.05,    74.21,   547.48,   244.76,     1.06,    1.14,   82.29,  118.75,  357.67,   205.96,     0.00,     0.00,     0.00,     0.00,    -1.01,    13.25,     0.16,     0.64,     0.36,  294.55,    0.55,  294.55,  240.52,    11.58,     4.96,    18.21,     0.69,     0.76,    93.35,   699.67,   606.32,   535.07,     0.45, 1106.40,  711.01,  395.39, 1106.40,     0.81,   315.38,     78.11,  384.86,   97.02
maize,   242.44,    10.00,    41.16,   -96.47,   100.00,   704.34,  1394.60,    19.56,   370.29,    67.40,     1.45,     2.20, 0,     1.28,     1.28,     0.53,     0.70,     9.00,     9.00,     0.81,     0.81,    0.80,    48.67,    50.23,     0.74,   20.48,     1.85,   180.92,     1.56,     0.23,     3.49,   114.05,   709.62,   268.72,     1.12,    1.08,  106.18,  144.44,  334.19,   180.92,     0.00,     0.00,     0.00,     0.00,    -0.70,    13.25,     0.16,     0.55,     0.45,  363.68,    0.55,  363.68,  303.17,    11.58,     4.96,    18.21,     0.79,     0.91,    95.69,   828.65,   732.96,   666.85,     0.45, 1394.60,  762.74,  631.86, 1394.60,     0.67,   374.12,     71.07,  451.55,   82.48
maize,   242.48,    11.00,    41.16,   -96.47,   100.00,   797.42,  1578.90,    20.55,   364.06,    64.60,     1.53,     2.20, 0,     1.73,     1.73,     0.49,     0.70,     9.00,     9.00,     0.81,     0.81,    0.81,    63.25,    64.86,     0.86,   21.00,     1.90,   170.14,     1.61,     0.31,     4.64,   147.43,   824.24,   270.64,     1.15,    1.05,  126.15,  165.89,  318.39,   170.14,     0.00,     0.00,     0.00,     0.00,    -0.28,    13.25,     0.16,     0.48,     0.52,  407.18,    0.54,  407.18,  343.24,    11.58,     4.96,    18.21,     0.84,     1.00,    96.75,   898.65,   801.90,   750.42,     0.46, 1578.90,  751.39,  827.51, 1578.90,     0.57,   405.92,     65.27,  487.67,   71.31
maize,   242.52,    12.00,    41.16,   -96.47,   100.00,   754.34,  1493.60,    21.66,   364.80,    62.70,     1.23,     2.20, 0,     1.51,     1.51,     0.52,     0.70,     9.00,     9.00,     0.81,     0.81,    0.83,    54.38,    56.09,     0.97,   22.09,     1.70,   168.36,     1.71,     0.26,     4.41,   127.63,   749.83,   279.88,     1.15,    1.04,  114.00,  154.44,  321.01,   168.36,     0.00,     0.00,     0.00,     0.00,     0.20,    13.25,     0.16,     0.53,     0.47,  384.86,    0.54,  384.86,  324.70,    11.58,     4.96,    18.21,     0.84,     1.01,    96.82,   904.01,   807.19,   709.55,     0.46, 1493.60,  788.99,  704.61, 1493.60,     0.56,   408.35,     64.77,  490.43,   70.36
maize,   242.56,    13.00,    41.16,   -96.47,   100.00,   753.99,  1492.90,    22.75,   361.91,    60.80,     1.22,     2.19, 0,     1.20,     1.20,     0.51,     0.70,     9.00,     9.00,     0.81,     0.81,    0.85,    41.31,    43.16,     1.08,   23.59,     1.69,   165.93,     1.85,     0.19,     4.03,    98.32,   784.41,   266.00,     1.13,    1.07,   96.11,  137.62,  328.51,   165.93,     0.00,     0.00,     0.00,     0.00,     0.64,    13.25,     0.16,     0.50,     0.50,  388.34,    0.54,  388.34,  324.54,    11.58,     4.96,    18.21,     0.80,     0.93,    95.94,   844.31,   748.38,   712.89,     0.46, 1492.90,  742.60,  750.30, 1492.90,     0.65,   381.24,     69.89,  459.64,   80.18
maize,   242.60,    14.00,    41.16,   -96.47,   100.00,   627.98,  1243.40,    22.28,   360.11,    60.60,     1.04,     2.19, 0,     1.01,     1.01,     0.55,     0.71,     9.00,     9.00,     0.81,     0.81,    0.91,    34.35,    36.16,     1.06,   23.14,     1.56,   166.23,     1.81,     0.15,     3.33,    82.46,   646.55,   251.49,     1.08,    1.12,   86.59,  127.12,  330.02,   166.23,     0.00,     0.00,     0.00,     0.00,     0.97,    13.25,     0.16,     0.58,     0.42,  329.70,    0.55,  329.70,  270.30,    11.58,     4.96,    18.21,     0.71,     0.78,    93.85,   724.36,   630.51,   600.00,     0.45, 1243.40,  717.25,  526.15, 1243.40,     0.79,   326.64,     77.13,  397.65,   94.85
maize,   242.65,    15.00,    41.16,   -96.47,   100.00,   585.35,  1159.00,    22.19,   359.91,    57.70,     1.02,     2.19, 0,     1.18,     1.18,     0.53,     0.73,     9.00,     9.00,     0.81,     0.81,    0.97,    37.91,    39.69,     1.13,   22.88,     1.55,   159.21,     1.78,     0.17,     3.66,    90.61,   718.64,   205.64,     0.97,    1.22,   91.45,  131.86,  326.39,   159.21,     0.00,     0.00,     0.00,     0.00,     1.22,    13.25,     0.16,     0.50,     0.50,  316.28,    0.56,  316.28,  251.96,    11.58,     4.96,    18.21,     0.57,     0.61,    89.83,   554.31,   464.49,   568.24,     0.44, 1159.00,  574.30,  584.70, 1159.00,     0.96,   248.90,     80.22,  309.26,  103.88
maize,   242.69,    16.00,    41.16,   -96.47,   100.00,   392.17,   776.50,    21.99,   363.07,    57.20,     0.27,     2.19, 0,     0.82,     0.82,     0.59,     0.75,     9.00,     9.00,     0.81,     0.81,    1.09,    25.24,    27.04,     1.13,   23.09,     0.80,   163.85,     1.80,     0.12,     2.57,    61.79,   544.20,   154.32,     0.79,    1.40,   74.11,  114.02,  319.69,   163.85,     0.00,     0.00,     0.00,     0.00,     1.42,    13.25,     0.16,     0.57,     0.43,  221.10,    0.57,  221.10,  168.80,    11.58,     4.96,    18.21,     0.41,     0.42,    81.96,   350.89,   268.93,   389.91,     0.43,  776.50,  442.12,  334.38,  776.50,     1.15,   154.97,     72.17,  201.71,   95.79
maize,   243.31,     7.00,    41.16,   -96.47,   100.00,   224.34,   444.20,    16.71,   581.56,    98.20,     0.34,     2.15, 0,     0.24,     0.24,     0.72,     0.77,     9.00,     9.00,     0.81,     0.81,    1.04,     7.36,     8.77,     0.03,   18.67,     0.89,   412.19,     1.41,     0.03,     0.20,    20.38,   225.11,   123.12,     0.74,    1.41,   49.64,   83.27,  570.28,   412.19,     0.00,     0.00,     0.00,     0.00,    -1.44,    13.21,     0.16,     0.82,     0.18,  127.76,    0.57,  127.76,   96.57,    11.58,     4.97,    18.18,     0.37,     0.38,    79.84,   313.00,   233.16,   224.33,     0.43,  444.20,  362.89,   81.31,  444.20,     1.19,   137.22,     69.08,  181.16,   91.80
maize,   243.35,     8.00,    41.16,   -96.47,   100.00,   407.73,   807.30,    17.95,   420.50,    84.80,     0.59,     2.15, 0,     0.51,     0.51,     0.64,     0.73,     9.00,     9.00,     0.81,     0.81,    0.84,    20.04,    21.55,     0.31,   19.97,     1.18,   248.89,     1.52,     0.10,     1.08,    50.13,   410.00,   199.39,     0.94,    1.21,   66.99,  102.86,  397.20,   248.89,     0.00,     0.00,     0.00,     0.00,    -1.25,    13.21,     0.16,     0.71,     0.29,  221.72,    0.56,  221.72,  175.50,    11.58,     4.97,    18.18,     0.54,     0.57,    88.82,   519.55,   430.73,   397.22,     0.44,  807.30,  576.54,  230.76,  807.30,     1.00,   232.83,     79.78,  290.95,  104.00
maize,   243.40,     9.00,    41.16,   -96.47,   100.00,   533.03,  1055.40,    19.22,   392.93,    74.80,     0.40,     2.15, 0,     0.90,     0.90,     0.60,     0.71,     9.00,     9.00,     0.81,     0.81,    0.79,    36.74,    38.33,     0.56,   20.86,     0.97,   200.80,     1.59,     0.20,     2.34,    89.25,   514.83,   246.79,     1.05,    1.10,   89.85,  127.77,  341.05,   200.80,     0.00,     0.00,     0.00,     0.00,    -1.01,    13.21,     0.16,     0.67,     0.33,  281.14,    0.55,  281.14,  229.43,    11.58,     4.97,    18.18,     0.68,     0.75,    93.32,   696.34,   603.02,   510.57,     0.45, 1055.40,  706.35,  349.05, 1055.40,     0.82,   313.72,     78.24,  382.97,   97.32
maize,   243.44,    10.00,    41.16,   -96.47,   100.00,   730.61,  1446.60,    20.49,   377.03,    65.10,     0.74,     2.15, 0,     1.23,     1.23,     0.51,     0.70,     9.00,     9.00,     0.81,     0.81,    0.80,    45.70,    47.38,     0.84,   21.76,     1.32,   178.76,     1.68,     0.23,     3.67,   110.44,   761.22,   269.62,     1.11,    1.03,  102.12,  141.64,  329.58,   178.76,     0.00,     0.00,     0.00,     0.00,    -0.69,    13.21,     0.16,     0.51,     0.49,  377.47,    0.55,  377.47,  314.48,    11.58,     4.97,    18.18,     0.78,     0.90,    95.67,   825.18,   729.51,   691.95,     0.45, 1446.60,  743.81,  702.79, 1446.60,     0.67,   372.37,     71.35,  449.58,   83.02
maize,   243.48,    11.00,    41.16,   -96.47,   100.00,   784.85,  1554.00,    21.45,   367.31,    59.00,     1.12,     2.14, 0,     1.19,     1.19,     0.50,     0.70,     9.00,     9.00,     0.81,     0.81,    0.83,    41.89,    43.64,     1.05,   22.55,     1.62,   164.68,     1.75,     0.19,     3.93,   101.82,   810.53,   277.65,     1.14,    1.01,   96.90,  137.13,  331.96,   164.68,     0.00,     0.00,     0.00,     0.00,    -0.28,    13.21,     0.16,     0.49,     0.51,  401.02,    0.54,  401.02,  337.83,    11.58,     4.97,    18.18,     0.84,     0.99,    96.73,   894.94,   798.21,   738.85,     0.46, 1554.00,  759.32,  794.68, 1554.00,     0.58,   404.06,     65.65,  485.55,   72.03
maize,   243.52,    12.00,    41.16,   -96.47,   100.00,   466.77,   924.20,    21.90,   367.67,    59.90,     0.69,     2.14, 0,     0.90,     0.90,     0.65,     0.71,     9.00,     9.00,     0.81,     0.81,    0.83,    36.10,    37.80,     1.05,   21.96,     1.27,   167.82,     1.69,     0.17,     2.97,    88.30,   376.91,   254.98,     1.14,    1.00,   88.98,  128.15,  328.85,   167.82,     0.00,     0.00,     0.00,     0.00,     0.20,    13.21,     0.16,     0.80,     0.20,  238.31,    0.54,  238.31,  200.91,    11.58,     4.97,    18.18,     0.84,     1.00,    96.80,   899.98,   803.18,   439.22,     0.46,  924.20,  741.83,  182.37,  924.20,     0.57,   406.34,     65.19,  488.15,   71.14
maize,   243.56,    13.00,    41.16,   -96.47,   100.00,   622.12,  1231.80,    22.37,   364.13,    57.90,     1.29,     2.14, 0,     1.07,     1.07,     0.57,     0.70,     9.00,     9.00,     0.81,     0.81,    0.81,    40.93,    42.69,     1.14,   22.70,     1.74,   160.85,     1.76,     0.18,     3.74,    99.85,   585.29,   278.16,     1.12,    1.02,   95.59,  135.96,  331.94,   160.85,     0.00,     0.00,     0.00,     0.00,     0.63,    13.21,     0.16,     0.64,     0.36,  320.67,    0.54,  320.67,  267.78,    11.58,     4.97,    18.18,     0.80,     0.92,    95.91,   839.89,   743.98,   588.45,     0.46, 1231.80,  788.61,  443.19, 1231.80,     0.65,   379.06,     70.26,  457.17,   80.90
maize,   243.60,    14.00,    41.16,   -96.47,   100.00,   628.48,  1244.40,    22.58,   361.77,    57.20,     1.85,     2.14, 0,     1.37,     1.37,     0.55,     0.71,     9.00,     9.00,     0.81,     0.81,    0.89,    47.85,    49.61,     1.17,   22.64,     2.09,   156.88,     1.76,     0.21,     4.30,   116.15,   655.73,   255.24,     1.06,    1.07,  105.06,  145.77,  330.35,   156.88,     0.00,     0.00,     0.00,     0.00,     0.96,    13.21,     0.16,     0.57,     0.43,  330.24,    0.55,  330.24,  270.52,    11.58,     4.97,    18.18,     0.70,     0.78,    93.79,   719.51,   625.73,   600.76,     0.45, 1244.40,  713.14,  531.26, 1244.40,     0.79,   324.29,     77.35,  394.97,   95.33
maize,   243.65,    15.00,    41.16,   -96.47,   100.00,   499.44,   988.90,    22.33,   360.67,    56.60,     1.57,     2.13, 0,     0.84,     0.84,     0.59,     0.72,     9.00,     9.00,     0.81,     0.81,    1.01,    26.57,    28.37,     1.17,   23.07,     1.92,   159.18,     1.80,     0.11,     2.69,    66.49,   550.43,   216.03,     0.96,    1.17,   75.93,  115.90,  341.73,   159.18,     0.00,     0.00,     0.00,     0.00,     1.21,    13.21,     0.16,     0.62,     0.38,  270.13,    0.56,  270.13,  214.98,    11.58,     4.97,    18.18,     0.57,     0.60,    89.71,   549.09,   459.38,   485.11,     0.44,  988.90,  610.02,  378.88,  988.90,     0.97,   246.39,     80.18,  306.41,  103.94
maize,   243.69,    16.00,    41.16,   -96.47,   100.00,   305.40,   604.70,    22.24,   359.98,    58.40,     1.29,     2.13, 0,     0.59,     0.59,     0.67,     0.75,     9.00,     9.00,     0.81,     0.81,    1.01,    19.82,    21.58,     1.12,   22.64,     1.74,   167.60,     1.76,     0.08,     1.92,    50.64,   351.27,   150.49,     0.78,    1.35,   66.70,  105.72,  344.39,   167.60,     0.00,     0.00,     0.00,     0.00,     1.41,    13.21,     0.16,     0.72,     0.28,  172.43,    0.57,  172.43,  131.46,    11.58,     4.97,    18.18,     0.40,     0.41,    81.70,   345.50,   263.80,   303.88,     0.43,  604.70,  434.23,  170.47,  604.70,     1.16,   152.39,     71.75,  198.73,   95.26
maize,   244.31,     7.00,    41.16,   -96.47,   100.00,   135.00,   267.30,    17.90,   407.51,    96.50,     2.76,     2.10, 0,     0.25,     0.25,     0.78,     0.79,     9.00,     9.00,     0.81,     0.81,    1.02,     8.37,     9.75,     0.07,   18.35,     2.55,   278.93,     1.39,     0.05,     0.14,    23.27,   104.80,    86.44,     0.74,    1.36,   51.02,   84.39,  403.01,   278.93,     0.00,     0.00,     0.00,     0.00,    -1.44,    13.16,     0.15,     0.95,     0.05,   76.96,    0.57,   76.96,   58.11,    11.57,     4.99,    18.15,     0.37,     0.38,    79.67,   309.77,   230.10,   135.06,     0.43,  267.30,  252.77,   14.53,  267.30,     1.19,   135.65,     68.78,  179.32,   91.41
maize,   244.35,     8.00,    41.16,   -96.47,   100.00,   245.51,   486.10,    18.56,   393.75,    92.10,     3.21,     2.09, 0,     0.49,     0.49,     0.73,     0.75,     9.00,     9.00,     0.81,     0.81,    0.88,    19.76,    21.21,     0.17,   19.17,     2.75,   248.32,     1.45,     0.11,     0.54,    50.67,   196.23,   150.47,     0.93,    1.16,   66.61,  101.59,  383.90,   248.32,     0.00,     0.00,     0.00,     0.00,    -1.24,    13.16,     0.15,     0.90,     0.10,  133.60,    0.56,  133.60,  105.67,    11.57,     4.99,    18.15,     0.54,     0.57,    88.75,   516.23,   427.49,   239.27,     0.44,  486.10,  436.18,   49.92,  486.10,     1.00,   231.20,     79.72,  289.10,  103.97
maize,   244.40,     9.00,    41.16,   -96.47,   100.00,   349.19,   691.40,    19.31,   383.43,    84.10,     3.65,     2.09, 0,     0.70,     0.70,     0.69,     0.73,     9.00,     9.00,     0.81,     0.81,    0.83,    29.15,    30.66,     0.36,   19.87,     2.93,   225.38,     1.51,     0.15,     1.26,    73.35,   283.49,   204.73,     1.04,    1.05,   79.47,  115.81,  369.80,   225.38,     0.00,     0.00,     0.00,     0.00,    -1.00,    13.16,     0.15,     0.85,     0.15,  184.29,    0.55,  184.29,  150.30,    11.57,     4.99,    18.15,     0.68,     0.75,    93.28,   692.96,   599.68,   334.59,     0.45,  691.40,  589.15,  102.25,  691.40,     0.82,   312.04,     78.36,  381.06,   97.61
maize,   244.44,    10.00,    41.16,   -96.47,   100.00,   565.56,  1119.80,    20.11,   376.63,    80.30,     3.24,     2.09, 0,     0.32,     0.32,     0.60,     0.70,     9.00,     9.00,     0.81,     0.81,    0.87,    10.54,    12.22,     0.46,   21.72,     2.76,   232.36,     1.67,     0.06,     0.82,    29.25,   518.60,   274.72,     1.10,    0.99,   54.00,   91.31,  371.40,   232.36,     0.00,     0.00,     0.00,     0.00,    -0.68,    13.16,     0.15,     0.69,     0.31,  292.37,    0.55,  292.37,  243.43,    11.57,     4.99,    18.15,     0.78,     0.90,    95.65,   821.66,   726.00,   535.81,     0.45, 1119.80,  772.02,  347.78, 1119.80,     0.68,   370.61,     71.63,  447.57,   83.57
maize,   244.48,    11.00,    41.16,   -96.47,   100.00,   515.61,  1020.90,    21.17,   365.92,    75.80,     2.89,     2.09, 0,     0.50,     0.50,     0.63,     0.70,     9.00,     9.00,     0.81,     0.81,    0.84,    18.60,    20.33,     0.61,   22.28,     2.61,   207.65,     1.73,     0.10,     1.46,    48.74,   438.94,   272.79,     1.12,    0.96,   65.03,  103.53,  356.15,   207.65,     0.00,     0.00,     0.00,     0.00,    -0.27,    13.16,     0.15,     0.76,     0.24,  263.63,    0.54,  263.63,  221.93,    11.57,     4.99,    18.15,     0.83,     0.99,    96.71,   891.17,   794.46,   485.56,     0.46, 1020.90,  773.71,  247.19, 1020.90,     0.58,   402.17,     66.03,  483.40,   72.75
