Species, DayOfYear, Time, Lat, Long, Alt, SolRad, PFD, Temp, CO2, RH, Wind, LAI, ConstTemp, sifSunlit, sifShaded,ql_sunlit, ql_shaded, kdf_sunlit, kdf_shaded, PhiPS2_sunlit, PhiPS2_shaded, fesc, ANet, AGross, VPD, LeafTemp, BoundaryL_Conductance, InternalCO2, Respiration, StomatalConduct, Transpiration,J,sunlitPFD,shadedPFD,sunlitLAI,shadedLAI,GammaValue(gamma_C3 or GammaStar_C4), Gamma_C4,Cs_stomatalConductance, ci, AjLeaf,AcLeaf,AvLeaf,ApLeaf,Azimuth, DayLength, Declination, FracPARDiffuse, FracPARDirect, NIR,NIRFraction, NIRTotal, PAR ,SolarNoon, Sunrise, Sunset, SinElevation, SolarElevation,PotSolarDiffuse, PotSolarTotal, PotSolarDirect, MeasuredSolarRad, PARFraction,PFD, PFDDiffuse, PFDDirect, PFDTotal, Zenith, PotParDirect,PotParDiffuse, PotNIRDirect,PotNIRDiffuse
maize,   173.52,    12.00,    41.18,   -96.44,   606.00,   626.09,  1233.40,    25.04,   395.23,    69.80, -9999.00,     2.28, 0,     0.71,     0.71,     0.59,     0.68,     9.00,     9.00,     0.83,     0.83,    1.01,    20.41,    22.97,     0.96,   29.62,     0.49,   198.73,     2.56,     0.10,     3.07,    50.46,   673.31,   445.02,     1.22,    1.06,    0.00,    0.00,  337.59,   198.73,     0.00,     0.00,     0.00,     0.00,     0.31,    15.15,     0.41,     0.70,     0.30,  309.49,    0.54,  309.49,  268.13,    11.60,     4.03,    19.17,     0.95,     1.25,    92.52,  1040.55,   948.03,   577.62,     0.46, 1233.40,  867.04,  366.36, 1233.40,     0.32,   474.91,     47.47,  562.26,   40.69
maize,   173.56,    13.00,    41.18,   -96.44,   607.00,   653.10,  1286.60,    25.87,   395.61,    67.70, -9999.00,     2.29, 0,     0.30,     0.30,     0.58,     0.68,     9.00,     9.00,     0.83,     0.83,    0.98,     6.97,    10.02,     1.08,   33.07,     0.49,   232.22,     3.05,     0.03,     1.87,    21.93,   715.87,   440.31,     1.20,    1.08,    0.00,    0.00,  375.92,   232.22,     0.00,     0.00,     0.00,     0.00,     0.89,    15.15,     0.41,     0.67,     0.33,  325.66,    0.54,  325.66,  279.70,    11.60,     4.03,    19.17,     0.91,     1.14,    91.94,   986.22,   894.29,   605.36,     0.46, 1286.60,  855.66,  430.94, 1286.60,     0.44,   450.07,     54.37,  534.08,   53.27
maize,   173.60,    14.00,    41.18,   -96.44,   608.00,   266.40,   524.80,    25.38,   393.37,    69.90, -9999.00,     2.29, 0,     0.88,     0.88,     0.76,     0.77,     9.00,     9.00,     0.83,     0.83,    0.93,    35.23,    37.28,     0.97,   25.46,     0.49,   175.88,     2.05,     0.21,     2.38,    81.22,   264.35,   251.02,     1.16,    1.13,    0.00,    0.00,  293.88,   175.88,     0.00,     0.00,     0.00,     0.00,     1.23,    15.15,     0.41,     0.96,     0.04,  135.16,    0.54,  135.16,  114.09,    11.60,     4.03,    19.17,     0.82,     0.96,    90.59,   875.48,   784.89,   249.25,     0.46,  524.80,  505.18,   19.62,  524.80,     0.61,   399.39,     65.85,  476.61,   74.56
maize,   173.65,    15.00,    41.18,   -96.44,   609.00,   285.38,   562.20,    24.72,   391.43,    71.80, -9999.00,     2.30, 0,     0.03,     0.03,     0.75,     0.76,     9.00,     9.00,     0.83,     0.83,    0.97,    -1.29,     1.20,     0.88,   29.09,     0.49,   516.29,     2.49,     0.01,     0.29,     2.60,   291.18,   256.27,     1.09,    1.21,    0.00,    0.00,  395.07,   516.29,     0.00,     0.00,     0.00,     0.00,     1.46,    15.15,     0.41,     0.92,     0.08,  148.39,    0.55,  148.39,  122.22,    11.60,     4.03,    19.17,     0.70,     0.77,    88.14,   716.88,   628.74,   270.61,     0.45,  562.20,  516.11,   46.09,  562.20,     0.80,   326.61,     76.17,  394.17,   94.89
maize,   173.69,    16.00,    41.18,   -96.44,   610.00,   395.48,   779.10,    25.91,   388.76,    66.30, -9999.00,     2.31, 0,     0.20,     0.20,     0.67,     0.75,     9.00,     9.00,     0.83,     0.83,    0.98,     4.87,     7.57,     1.13,   30.71,     0.49,   240.97,     2.70,     0.03,     1.14,    16.36,   476.29,   287.68,     0.96,    1.35,    0.00,    0.00,  375.01,   240.97,     0.00,     0.00,     0.00,     0.00,     1.63,    15.15,     0.41,     0.73,     0.27,  212.31,    0.56,  212.31,  169.37,    11.60,     4.03,    19.17,     0.54,     0.57,    83.81,   523.46,   439.64,   381.67,     0.44,  779.10,  572.55,  206.55,  779.10,     1.00,   237.40,     78.74,  293.05,  103.24
maize,   174.31,     7.00,    41.18,   -96.44,   611.00,    69.19,   136.30,    19.00,   418.73,    92.80, -9999.00,     2.46, 0,     0.10,     0.10,     0.86,     0.86,     9.00,     9.00,     0.83,     0.83,    0.90,     3.22,     4.73,     0.16,   19.93,     0.49,   307.23,     1.51,     0.02,     0.13,     9.63,    64.49,    64.49,     0.94,    1.52,    0.00,    0.00,  409.65,   307.23,     0.00,     0.00,     0.00,     0.00,    -1.67,    15.15,     0.41,     1.00,     0.00,   37.43,    0.56,   37.43,   29.63,    11.60,     4.03,    19.18,     0.51,     0.53,    82.53,   480.95,   398.42,    67.06,     0.44,  136.30,  136.30,    0.00,  136.30,     1.04,   217.74,     77.77,  270.70,  102.60
maize,   174.35,     8.00,    41.18,   -96.44,   612.00,   114.77,   226.10,    19.01,   416.25,    94.10, -9999.00,     2.47, 0,     0.06,     0.06,     0.83,     0.83,     9.00,     9.00,     0.83,     0.83,    0.93,     1.31,     2.90,     0.13,   20.77,     0.49,   343.93,     1.59,     0.01,     0.11,     5.88,   107.06,   107.06,     1.09,    1.37,    0.00,    0.00,  412.54,   343.93,     0.00,     0.00,     0.00,     0.00,    -1.50,    15.15,     0.41,     1.00,     0.00,   60.03,    0.55,   60.03,   49.15,    11.60,     4.03,    19.18,     0.67,     0.73,    87.41,   679.46,   592.05,   109.18,     0.45,  226.10,  226.10,    0.00,  226.10,     0.84,   309.46,     77.53,  374.72,   97.91
maize,   174.40,     9.00,    41.18,   -96.44,   613.00,   352.18,   693.80,    20.01,   402.65,    88.80, -9999.00,     2.48, 0,     0.15,     0.15,     0.72,     0.75,     9.00,     9.00,     0.83,     0.83,    0.92,     4.25,     6.23,     0.26,   24.87,     0.49,   279.89,     1.99,     0.02,     0.58,    12.59,   347.54,   294.58,     1.19,    1.29,    0.00,    0.00,  390.65,   279.89,     0.00,     0.00,     0.00,     0.00,    -1.29,    15.15,     0.41,     0.89,     0.11,  179.48,    0.54,  179.48,  150.83,    11.60,     4.03,    19.18,     0.80,     0.92,    90.13,   846.43,   756.30,   330.30,     0.46,  693.80,  617.19,   76.61,  693.80,     0.65,   386.15,     68.26,  461.58,   79.16
maize,   174.44,    10.00,    41.18,   -96.44,   614.00,   552.18,  1087.80,    21.73,   396.44,    81.60, -9999.00,     2.49, 0,     0.11,     0.11,     0.63,     0.70,     9.00,     9.00,     0.83,     0.83,    0.94,     1.27,     3.82,     0.48,   29.58,     0.49,   323.16,     2.55,     0.01,     0.55,     7.68,   570.15,   394.26,     1.24,    1.25,    0.00,    0.00,  392.86,   323.16,     0.00,     0.00,     0.00,     0.00,    -0.98,    15.15,     0.41,     0.75,     0.25,  276.12,    0.54,  276.12,  236.48,    11.60,     4.03,    19.18,     0.89,     1.10,    91.65,   967.85,   876.20,   512.60,     0.46, 1087.80,  815.28,  272.52, 1087.80,     0.47,   441.76,     56.49,  524.59,   57.18
maize,   174.48,    11.00,    41.18,   -96.44,   615.00,   688.78,  1356.90,    23.25,   394.89,    75.70, -9999.00,     2.49, 0,     0.21,     0.21,     0.57,     0.69,     9.00,     9.00,     0.83,     0.83,    0.96,     4.23,     7.07,     0.69,   31.67,     0.49,   262.42,     2.84,     0.02,     1.26,    14.17,   729.54,   429.21,     1.26,    1.23,    0.00,    0.00,  382.95,   262.42,     0.00,     0.00,     0.00,     0.00,    -0.45,    15.15,     0.41,     0.65,     0.35,  340.80,    0.54,  340.80,  294.98,    11.60,     4.03,    19.18,     0.94,     1.23,    92.35,  1034.26,   941.91,   635.77,     0.46, 1356.90,  876.31,  480.59, 1356.90,     0.34,   472.12,     48.28,  559.03,   42.20
maize,   174.52,    12.00,    41.18,   -96.44,   616.00,   581.12,  1144.80,    23.59,   394.61,    73.10, -9999.00,     2.50, 0,     1.09,     1.09,     0.62,     0.70,     9.00,     9.00,     0.83,     0.83,    0.92,    37.96,    40.12,     0.78,   26.40,     0.49,   174.73,     2.16,     0.22,     3.35,    80.10,   593.64,   409.12,     1.27,    1.24,    0.00,    0.00,  287.39,   174.73,     0.00,     0.00,     0.00,     0.00,     0.30,    15.15,     0.41,     0.74,     0.26,  287.23,    0.54,  287.23,  248.87,    11.60,     4.03,    19.18,     0.95,     1.25,    92.41,  1040.65,   948.24,   536.10,     0.46, 1144.80,  848.67,  296.13, 1144.80,     0.32,   475.04,     47.42,  562.34,   40.65
maize,   174.56,    13.00,    41.18,   -96.44,   617.00,   604.31,  1190.50,    24.18,   393.56,    71.40, -9999.00,     2.51, 0,     1.32,     1.32,     0.61,     0.70,     9.00,     9.00,     0.83,     0.83,    0.92,    45.97,    48.14,     0.86,   26.45,     0.49,   160.90,     2.16,     0.28,     3.75,    95.74,   629.01,   407.40,     1.25,    1.26,    0.00,    0.00,  263.71,   160.90,     0.00,     0.00,     0.00,     0.00,     0.89,    15.15,     0.41,     0.71,     0.29,  301.29,    0.54,  301.29,  258.80,    11.60,     4.03,    19.18,     0.91,     1.14,    91.83,   986.54,   894.71,   560.10,     0.46, 1190.50,  843.89,  346.61, 1190.50,     0.44,   450.30,     54.30,  534.26,   53.18
maize,   174.60,    14.00,    41.18,   -96.44,   618.00,   748.48,  1474.50,    24.97,   396.30,    69.20, -9999.00,     2.52, 0,     1.16,     1.16,     0.53,     0.71,     9.00,     9.00,     0.83,     0.83,    0.95,    36.70,    39.11,     0.97,   28.50,     0.49,   174.94,     2.41,     0.20,     4.19,    77.49,   859.45,   386.69,     1.21,    1.32,    0.00,    0.00,  292.66,   174.94,     0.00,     0.00,     0.00,     0.00,     1.23,    15.15,     0.41,     0.53,     0.47,  379.68,    0.54,  379.68,  320.54,    11.60,     4.03,    19.18,     0.82,     0.96,    90.49,   876.00,   785.51,   700.23,     0.46, 1474.50,  778.24,  696.26, 1474.50,     0.61,   399.70,     65.78,  476.90,   74.46
maize,   174.65,    15.00,    41.18,   -96.44,   619.00,   465.94,   917.90,    24.51,   401.22,    71.00, -9999.00,     2.53, 0,     1.36,     1.36,     0.66,     0.73,     9.00,     9.00,     0.83,     0.83,    1.03,    45.38,    47.46,     0.89,   25.82,     0.49,   166.11,     2.09,     0.27,     3.23,    93.69,   501.20,   328.89,     1.13,    1.41,    0.00,    0.00,  273.07,   166.11,     0.00,     0.00,     0.00,     0.00,     1.46,    15.15,     0.41,     0.75,     0.25,  242.23,    0.55,  242.23,  199.54,    11.60,     4.03,    19.18,     0.70,     0.77,    88.05,   717.56,   629.51,   441.77,     0.45,  917.90,  690.31,  227.59,  917.90,     0.80,   326.99,     76.12,  394.53,   94.81
maize,   174.69,    16.00,    41.18,   -96.44,   620.00,   294.06,   579.30,    20.59,   399.98,    83.60, -9999.00,     2.54, 0,     0.18,     0.18,     0.74,     0.77,     9.00,     9.00,     0.83,     0.83,    0.95,     5.30,     7.24,     0.40,   24.39,     0.49,   264.59,     1.93,     0.03,     0.63,    14.23,   309.96,   231.08,     0.99,    1.55,    0.00,    0.00,  385.00,   264.59,     0.00,     0.00,     0.00,     0.00,     1.63,    15.15,     0.41,     0.85,     0.15,  157.82,    0.56,  157.82,  125.93,    11.60,     4.03,    19.18,     0.54,     0.57,    83.74,   524.24,   440.51,   283.75,     0.44,  579.30,  492.85,   86.45,  579.30,     1.00,   237.82,     78.73,  293.46,  103.23
maize,   175.31,     7.00,    41.18,   -96.44,   621.00,   422.23,   831.80,    17.67,   401.97,    72.90, -9999.00,     2.69, 0,     0.40,     0.40,     0.65,     0.76,     9.00,     9.00,     0.83,     0.83,    1.19,    10.71,    12.48,     0.55,   22.67,     0.49,   227.86,     1.76,     0.04,     1.22,    23.23,   521.49,   257.23,     0.96,    1.73,    0.00,    0.00,  371.71,   227.86,     0.00,     0.00,     0.00,     0.00,    -1.67,    15.14,     0.41,     0.67,     0.33,  228.43,    0.56,  228.43,  180.83,    11.61,     4.04,    19.18,     0.51,     0.53,    82.41,   480.18,   397.78,   409.25,     0.44,  831.80,  557.51,  274.29,  831.80,     1.04,   217.43,     77.73,  270.29,  102.56
maize,   175.35,     8.00,    41.18,   -96.44,   622.00,   606.14,  1194.10,    19.37,   396.66,    68.30, -9999.00,     2.69, 0,     0.65,     0.65,     0.58,     0.73,     9.00,     9.00,     0.83,     0.83,    0.91,    22.33,    24.26,     0.71,   24.36,     0.49,   194.81,     1.93,     0.10,     2.54,    45.02,   717.40,   325.27,     1.12,    1.57,    0.00,    0.00,  333.59,   194.81,     0.00,     0.00,     0.00,     0.00,    -1.50,    15.14,     0.41,     0.58,     0.42,  317.03,    0.55,  317.03,  259.59,    11.61,     4.04,    19.18,     0.67,     0.73,    87.29,   678.78,   591.49,   576.62,     0.45, 1194.10,  692.37,  501.73, 1194.10,     0.84,   309.21,     77.53,  374.37,   97.95
maize,   175.40,     9.00,    41.18,   -96.44,   623.00,   774.77,  1526.30,    21.19,   391.92,    61.50, -9999.00,     2.70, 0,     0.83,     0.83,     0.52,     0.72,     9.00,     9.00,     0.83,     0.83,    0.91,    27.39,    29.52,     0.97,   26.19,     0.49,   177.59,     2.13,     0.12,     3.57,    54.58,   901.33,   352.95,     1.22,    1.48,    0.00,    0.00,  314.56,   177.59,     0.00,     0.00,     0.00,     0.00,    -1.29,    15.14,     0.41,     0.48,     0.52,  394.83,    0.54,  394.83,  331.80,    11.61,     4.04,    19.18,     0.80,     0.92,    90.02,   845.89,   755.87,   726.64,     0.46, 1526.30,  733.37,  792.93, 1526.30,     0.65,   385.97,     68.28,  461.31,   79.23
maize,   175.44,    10.00,    41.18,   -96.44,   624.00,   911.57,  1795.80,    22.75,   390.58,    56.20, -9999.00,     2.71, 0,     1.10,     1.10,     0.47,     0.73,     9.00,     9.00,     0.83,     0.83,    0.89,    36.14,    38.35,     1.21,   26.87,     0.49,   161.81,     2.21,     0.17,     4.66,    70.65,  1058.23,   341.16,     1.28,    1.43,    0.00,    0.00,  288.51,   161.81,     0.00,     0.00,     0.00,     0.00,    -0.98,    15.14,     0.41,     0.38,     0.62,  455.82,    0.54,  455.82,  390.39,    11.61,     4.04,    19.18,     0.89,     1.10,    91.53,   967.48,   875.95,   846.22,     0.46, 1795.80,  684.96, 1110.84, 1795.80,     0.47,   441.67,     56.50,  524.42,   57.24
maize,   175.48,    11.00,    41.18,   -96.44,   625.00,   998.43,  1966.90,    24.05,   386.70,    53.70, -9999.00,     2.72, 0,     1.33,     1.33,     0.44,     0.74,     9.00,     9.00,     0.83,     0.83,    0.92,    41.82,    44.09,     1.38,   27.39,     0.49,   151.73,     2.27,     0.21,     5.36,    80.94,  1165.87,   309.61,     1.31,    1.42,    0.00,    0.00,  268.60,   151.73,     0.00,     0.00,     0.00,     0.00,    -0.45,    15.14,     0.41,     0.30,     0.70,  493.97,    0.54,  493.97,  427.59,    11.61,     4.04,    19.18,     0.94,     1.23,    92.24,  1034.10,   941.86,   921.56,     0.46, 1966.90,  596.86, 1370.04, 1966.90,     0.34,   472.14,     48.26,  558.97,   42.22
maize,   175.52,    12.00,    41.18,   -96.44,   626.00,  1000.36,  1970.70,    25.37,   384.23,    46.60, -9999.00,     2.73, 0,     1.47,     1.47,     0.44,     0.74,     9.00,     9.00,     0.83,     0.83,    1.03,    41.40,    43.73,     1.73,   27.85,     0.49,   144.99,     2.33,     0.20,     5.73,    80.01,  1164.23,   310.84,     1.31,    1.42,    0.00,    0.00,  267.29,   144.99,     0.00,     0.00,     0.00,     0.00,     0.30,    15.14,     0.41,     0.31,     0.69,  494.40,    0.54,  494.40,  428.41,    11.61,     4.04,    19.18,     0.95,     1.25,    92.29,  1040.71,   948.41,   922.81,     0.46, 1970.70,  601.14, 1369.56, 1970.70,     0.32,   475.16,     47.38,  562.39,   40.62
maize,   175.56,    13.00,    41.18,   -96.44,   627.00,   965.79,  1902.60,    26.15,   385.73,    41.20, -9999.00,     2.74, 0,     1.61,     1.61,     0.45,     0.74,     9.00,     9.00,     0.83,     0.83,    1.05,    45.06,    47.35,     1.99,   27.53,     0.49,   138.09,     2.29,     0.22,     6.11,    86.33,  1138.62,   309.87,     1.29,    1.45,    0.00,    0.00,  258.46,   138.09,     0.00,     0.00,     0.00,     0.00,     0.89,    15.14,     0.41,     0.32,     0.68,  481.45,    0.54,  481.45,  413.61,    11.61,     4.04,    19.18,     0.91,     1.14,    91.72,   986.81,   895.09,   895.06,     0.46, 1902.60,  606.22, 1296.38, 1902.60,     0.43,   450.51,     54.24,  534.43,   53.11
maize,   175.60,    14.00,    41.18,   -96.44,   628.00,   908.17,  1789.10,    26.93,   384.26,    40.00, -9999.00,     2.75, 0,     1.51,     1.51,     0.45,     0.75,     9.00,     9.00,     0.83,     0.83,    1.02,    44.47,    46.80,     2.13,   27.83,     0.49,   136.77,     2.33,     0.21,     6.15,    85.03,  1118.48,   288.90,     1.25,    1.51,    0.00,    0.00,  258.65,   136.77,     0.00,     0.00,     0.00,     0.00,     1.23,    15.14,     0.41,     0.32,     0.68,  460.61,    0.54,  460.61,  388.93,    11.61,     4.04,    19.18,     0.82,     0.96,    90.38,   876.46,   786.08,   849.55,     0.46, 1789.10,  567.01, 1222.09, 1789.10,     0.61,   399.99,     65.71,  477.15,   74.37
maize,   175.65,    15.00,    41.18,   -96.44,   629.00,   767.16,  1511.30,    27.17,   384.91,    37.40, -9999.00,     2.76, 0,     1.43,     1.43,     0.49,     0.75,     9.00,     9.00,     0.83,     0.83,    1.04,    43.07,    45.34,     2.25,   27.39,     0.49,   135.22,     2.27,     0.19,     5.87,    82.09,   986.23,   286.79,     1.16,    1.60,    0.00,    0.00,  263.27,   135.22,     0.00,     0.00,     0.00,     0.00,     1.46,    15.14,     0.41,     0.39,     0.61,  398.74,    0.55,  398.74,  328.54,    11.61,     4.04,    19.18,     0.70,     0.77,    87.96,   718.19,   630.23,   727.29,     0.45, 1511.30,  587.08,  924.22, 1511.30,     0.80,   327.34,     76.07,  394.86,   94.75
maize,   175.69,    16.00,    41.18,   -96.44,   630.00,   591.78,  1165.80,    27.35,   384.35,    37.00, -9999.00,     2.77, 0,     1.16,     1.16,     0.54,     0.77,     9.00,     9.00,     0.83,     0.83,    1.07,    35.67,    37.96,     2.29,   27.52,     0.49,   136.18,     2.29,     0.14,     5.01,    68.49,   830.47,   250.38,     1.01,    1.76,    0.00,    0.00,  283.61,   136.18,     0.00,     0.00,     0.00,     0.00,     1.63,    15.14,     0.41,     0.45,     0.55,  317.51,    0.56,  317.51,  253.43,    11.61,     4.04,    19.18,     0.54,     0.58,    83.66,   524.96,   441.30,   570.94,     0.44, 1165.80,  529.55,  636.25, 1165.80,     1.00,   238.20,     78.72,  293.83,  103.22
maize,   176.31,     7.00,    41.18,   -96.44,   631.00,   289.59,   570.50,    19.93,   394.14,    74.00, -9999.00,     2.91, 0,     0.89,     0.89,     0.75,     0.79,     9.00,     9.00,     0.83,     0.83,    1.14,    29.37,    30.99,     0.60,   21.21,     0.49,   188.30,     1.63,     0.13,     1.70,    53.18,   295.11,   204.66,     0.97,    1.94,    0.00,    0.00,  311.20,   188.30,     0.00,     0.00,     0.00,     0.00,    -1.67,    15.14,     0.41,     0.84,     0.16,  156.67,    0.56,  156.67,  124.02,    11.61,     4.04,    19.18,     0.51,     0.53,    82.29,   479.35,   397.07,   280.69,     0.44,  570.50,  476.73,   93.77,  570.50,     1.04,   217.09,     77.68,  269.85,  102.52
maize,   176.35,     8.00,    41.18,   -96.44,   632.00,   563.15,  1109.40,    22.08,   387.99,    66.90, -9999.00,     2.92, 0,     0.57,     0.57,     0.61,     0.74,     9.00,     9.00,     0.83,     0.83,    1.02,    17.70,    19.85,     0.88,   26.37,     0.49,   195.34,     2.15,     0.07,     2.33,    33.95,   629.29,   308.57,     1.15,    1.77,    0.00,    0.00,  338.01,   195.34,     0.00,     0.00,     0.00,     0.00,    -1.50,    15.14,     0.41,     0.63,     0.37,  294.55,    0.55,  294.55,  241.17,    11.61,     4.04,    19.18,     0.67,     0.73,    87.17,   678.04,   590.87,   535.72,     0.45, 1109.40,  699.34,  410.06, 1109.40,     0.84,   308.93,     77.53,  373.99,   97.99
maize,   176.40,     9.00,    41.18,   -96.44,   633.00,   693.71,  1366.60,    23.48,   383.68,    63.20, -9999.00,     2.93, 0,     0.61,     0.61,     0.57,     0.72,     9.00,     9.00,     0.83,     0.83,    1.01,    17.83,    20.22,     1.06,   28.37,     0.49,   187.61,     2.39,     0.07,     2.84,    34.48,   753.12,   349.56,     1.26,    1.68,    0.00,    0.00,  333.32,   187.61,     0.00,     0.00,     0.00,     0.00,    -1.29,    15.14,     0.41,     0.57,     0.43,  353.52,    0.54,  353.52,  297.09,    11.61,     4.04,    19.18,     0.80,     0.92,    89.90,   845.29,   755.39,   650.61,     0.46, 1366.60,  783.32,  583.28, 1366.60,     0.65,   385.77,     68.30,  461.01,   79.31
maize,   176.44,    10.00,    41.18,   -96.44,   634.00,   845.69,  1666.00,    25.48,   384.54,    53.90, -9999.00,     2.94, 0,     0.94,     0.94,     0.51,     0.72,     9.00,     9.00,     0.83,     0.83,    0.90,    31.05,    33.48,     1.50,   28.64,     0.49,   161.26,     2.43,     0.12,     4.52,    56.88,   931.62,   353.32,     1.32,    1.63,    0.00,    0.00,  296.85,   161.26,     0.00,     0.00,     0.00,     0.00,    -0.98,    15.14,     0.41,     0.46,     0.54,  422.87,    0.54,  422.87,  362.17,    11.61,     4.04,    19.18,     0.89,     1.10,    91.41,   967.07,   875.66,   785.04,     0.46, 1666.00,  770.36,  895.64, 1666.00,     0.47,   441.56,     56.52,  524.22,   57.32
maize,   176.48,    11.00,    41.18,   -96.44,   635.00,   948.83,  1869.20,    26.49,   383.49,    50.50, -9999.00,     2.95, 0,     1.06,     1.06,     0.47,     0.73,     9.00,     9.00,     0.83,     0.83,    0.94,    32.66,    35.20,     1.71,   29.51,     0.49,   155.44,     2.54,     0.13,     5.10,    59.61,  1063.62,   329.15,     1.35,    1.60,    0.00,    0.00,  291.26,   155.44,     0.00,     0.00,     0.00,     0.00,    -0.46,    15.14,     0.41,     0.37,     0.63,  469.41,    0.54,  469.41,  406.35,    11.61,     4.04,    19.18,     0.94,     1.23,    92.12,  1033.90,   941.78,   875.76,     0.46, 1869.20,  694.16, 1175.04, 1869.20,     0.34,   472.12,     48.26,  558.89,   42.26
maize,   176.52,    12.00,    41.18,   -96.44,   636.00,   838.48,  1651.80,    27.30,   380.64,    48.90, -9999.00,     2.96, 0,     1.32,     1.32,     0.52,     0.71,     9.00,     9.00,     0.83,     0.83,    1.01,    39.42,    41.84,     1.85,   28.53,     0.49,   147.04,     2.41,     0.17,     5.31,    70.64,   887.35,   374.61,     1.35,    1.61,    0.00,    0.00,  269.29,   147.04,     0.00,     0.00,     0.00,     0.00,     0.30,    15.14,     0.41,     0.50,     0.50,  414.36,    0.54,  414.36,  359.09,    11.61,     4.04,    19.18,     0.95,     1.25,    92.18,  1040.72,   948.54,   773.44,     0.46, 1651.80,  828.93,  822.87, 1651.80,     0.32,   475.24,     47.34,  562.42,   40.61
maize,   176.56,    13.00,    41.18,   -96.44,   637.00,   533.71,  1051.40,    27.42,   382.07,    45.40, -9999.00,     2.97, 0,     1.23,     1.23,     0.66,     0.72,     9.00,     9.00,     0.83,     0.83,    0.95,    43.99,    46.12,     1.99,   26.17,     0.49,   140.81,     2.13,     0.20,     4.66,    77.62,   502.57,   347.70,     1.33,    1.64,    0.00,    0.00,  257.82,   140.81,     0.00,     0.00,     0.00,     0.00,     0.89,    15.14,     0.41,     0.77,     0.23,  266.02,    0.54,  266.02,  228.57,    11.61,     4.04,    19.18,     0.91,     1.14,    91.61,   987.04,   895.43,   494.59,     0.46, 1051.40,  809.11,  242.29, 1051.40,     0.43,   450.69,     54.18,  534.56,   53.05
maize,   176.60,    14.00,    41.18,   -96.44,   638.00,   168.68,   332.30,    26.28,   384.96,    51.80, -9999.00,     2.98, 0,     0.40,     0.40,     0.82,     0.82,     9.00,     9.00,     0.83,     0.83,    1.02,    14.64,    16.72,     1.65,   25.70,     0.49,   173.28,     2.08,     0.05,     1.64,    28.05,   139.38,   139.38,     1.28,    1.70,    0.00,    0.00,  343.60,   173.28,     0.00,     0.00,     0.00,     0.00,     1.23,    15.14,     0.41,     1.00,     0.00,   85.54,    0.54,   85.54,   72.24,    11.61,     4.04,    19.18,     0.82,     0.96,    90.28,   876.88,   786.60,   157.78,     0.46,  332.30,  332.30,    0.00,  332.30,     0.61,   400.25,     65.64,  477.38,   74.29
maize,   176.65,    15.00,    41.18,   -96.44,   639.00,   414.11,   815.80,    25.58,   380.55,    58.80, -9999.00,     2.99, 0,     0.10,     0.10,     0.70,     0.75,     9.00,     9.00,     0.83,     0.83,    0.97,     1.03,     3.73,     1.35,   30.61,     0.49,   310.17,     2.69,     0.01,     0.58,     6.23,   400.19,   278.26,     1.18,    1.81,    0.00,    0.00,  377.63,   310.17,     0.00,     0.00,     0.00,     0.00,     1.46,    15.14,     0.41,     0.80,     0.20,  215.20,    0.55,  215.20,  177.35,    11.61,     4.04,    19.18,     0.70,     0.77,    87.86,   718.74,   630.88,   392.55,     0.45,  815.80,  654.63,  161.17,  815.80,     0.80,   327.66,     76.02,  395.16,   94.68
maize,   176.69,    16.00,    41.18,   -96.44,   640.00,   523.15,  1030.60,    27.88,   380.79,    46.40, -9999.00,     3.00, 0,     1.00,     1.00,     0.60,     0.76,     9.00,     9.00,     0.83,     0.83,    1.03,    32.74,    35.08,     2.01,   27.95,     0.49,   149.04,     2.34,     0.13,     4.29,    58.47,   661.44,   255.32,     1.03,    1.97,    0.00,    0.00,  288.33,   149.04,     0.00,     0.00,     0.00,     0.00,     1.63,    15.14,     0.41,     0.57,     0.43,  280.62,    0.56,  280.62,  224.04,    11.61,     4.04,    19.18,     0.54,     0.58,    83.58,   525.61,   442.03,   504.66,     0.44, 1030.60,  584.88,  445.72, 1030.60,     1.00,   238.55,     78.71,  294.17,  103.20
maize,   177.31,     7.00,    41.18,   -96.44,   641.00,    12.03,    23.70,    18.22,   410.14,    99.40, -9999.00,     3.14, 0,     0.40,     0.40,     0.88,     0.88,     9.00,     9.00,     0.83,     0.83,    1.03,    16.16,    17.54,     0.01,   18.32,     0.49,   245.36,     1.38,     0.07,     0.04,    27.91,     9.54,     9.54,     0.99,    2.16,    0.00,    0.00,  364.51,   245.36,     0.00,     0.00,     0.00,     0.00,    -1.67,    15.14,     0.41,     1.00,     0.00,    6.51,    0.56,    6.51,    5.15,    11.61,     4.05,    19.18,     0.51,     0.53,    82.17,   478.46,   396.29,    11.66,     0.44,   23.70,   23.70,    0.00,   23.70,     1.04,   216.72,     77.63,  269.37,  102.48
